# activity_index; type; from_event; to_event; lower_bound; upper_bound
1492; "change"; 408; 249; 1; 60
1493; "change"; 408; 329; 1; 60
1494; "change"; 408; 343; 1; 60
1495; "change"; 410; 113; 1; 60
1496; "change"; 410; 131; 1; 60
1497; "change"; 410; 135; 1; 60
1498; "change"; 410; 153; 1; 60
1499; "change"; 410; 235; 1; 60
1500; "change"; 410; 251; 1; 60
1501; "change"; 410; 279; 1; 60
1502; "change"; 410; 295; 1; 60
1503; "change"; 410; 331; 1; 60
1504; "change"; 410; 345; 1; 60
1505; "change"; 410; 369; 1; 60
1506; "change"; 410; 383; 1; 60
1507; "change"; 410; 387; 1; 60
1508; "change"; 410; 407; 1; 60
1509; "change"; 412; 201; 1; 60
1510; "change"; 412; 217; 1; 60
1511; "change"; 412; 237; 1; 60
1512; "change"; 412; 253; 1; 60
1513; "change"; 412; 277; 1; 60
1514; "change"; 412; 293; 1; 60
1515; "change"; 412; 333; 1; 60
1516; "change"; 412; 347; 1; 60
1517; "change"; 412; 367; 1; 60
1518; "change"; 412; 381; 1; 60
1519; "change"; 412; 389; 1; 60
1520; "change"; 412; 405; 1; 60
