# activity_index;   type;   from_event;   to_event;   lower_bound;   upper_bound
1445; "sync"; 655; 679; 100; 100
1446; "sync"; 656; 680; 100; 100
1447; "sync"; 657; 681; 100; 100
1448; "sync"; 658; 682; 100; 100
1449; "sync"; 659; 683; 100; 100
1450; "sync"; 660; 684; 100; 100
1451; "sync"; 661; 685; 100; 100
1452; "sync"; 662; 686; 100; 100
1453; "sync"; 663; 687; 100; 100
1454; "sync"; 664; 688; 100; 100
1455; "sync"; 665; 689; 100; 100
1456; "sync"; 666; 690; 100; 100
1457; "sync"; 667; 691; 100; 100
1458; "sync"; 668; 692; 100; 100
1459; "sync"; 669; 693; 100; 100
1460; "sync"; 670; 694; 100; 100
1461; "sync"; 671; 695; 100; 100
1462; "sync"; 672; 696; 100; 100
1463; "sync"; 673; 697; 100; 100
1464; "sync"; 674; 698; 100; 100
1465; "sync"; 675; 699; 100; 100
1466; "sync"; 676; 700; 100; 100
1467; "sync"; 701; 725; 100; 100
1468; "sync"; 702; 726; 100; 100
1469; "sync"; 703; 727; 100; 100
1470; "sync"; 704; 728; 100; 100
1471; "sync"; 705; 729; 100; 100
1472; "sync"; 706; 730; 100; 100
1473; "sync"; 707; 731; 100; 100
1474; "sync"; 708; 732; 100; 100
1475; "sync"; 709; 733; 100; 100
1476; "sync"; 710; 734; 100; 100
1477; "sync"; 711; 735; 100; 100
1478; "sync"; 712; 736; 100; 100
1479; "sync"; 713; 737; 100; 100
1480; "sync"; 714; 738; 100; 100
1481; "sync"; 715; 739; 100; 100
1482; "sync"; 716; 740; 100; 100
1483; "sync"; 717; 741; 100; 100
1484; "sync"; 718; 742; 100; 100
1485; "sync"; 719; 743; 100; 100
1486; "sync"; 720; 744; 100; 100
1487; "sync"; 721; 745; 100; 100
1488; "sync"; 722; 746; 100; 100
1489; "sync"; 723; 747; 100; 100
1490; "sync"; 724; 748; 100; 100
1491; "sync"; 725; 749; 100; 100
1492; "sync"; 726; 750; 100; 100
1493; "sync"; 727; 751; 100; 100
1494; "sync"; 728; 752; 100; 100
1495; "sync"; 729; 753; 100; 100
1496; "sync"; 730; 754; 100; 100
1497; "sync"; 731; 755; 100; 100
1498; "sync"; 732; 756; 100; 100
1499; "sync"; 733; 757; 100; 100
1500; "sync"; 734; 758; 100; 100
1501; "sync"; 735; 759; 100; 100
1502; "sync"; 736; 760; 100; 100
1503; "sync"; 737; 761; 100; 100
1504; "sync"; 738; 762; 100; 100
1505; "sync"; 739; 763; 100; 100
1506; "sync"; 740; 764; 100; 100
1507; "sync"; 741; 765; 100; 100
1508; "sync"; 742; 766; 100; 100
1509; "sync"; 743; 767; 100; 100
1510; "sync"; 744; 768; 100; 100
1511; "sync"; 745; 769; 100; 100
1512; "sync"; 746; 770; 100; 100
1513; "sync"; 747; 771; 100; 100
1514; "sync"; 748; 772; 100; 100
1515; "sync"; 773; 805; 100; 100
1516; "sync"; 774; 806; 100; 100
1517; "sync"; 775; 807; 100; 100
1518; "sync"; 776; 808; 100; 100
1519; "sync"; 777; 809; 100; 100
1520; "sync"; 778; 810; 100; 100
1521; "sync"; 779; 811; 100; 100
1522; "sync"; 780; 812; 100; 100
1523; "sync"; 781; 813; 100; 100
1524; "sync"; 782; 814; 100; 100
1525; "sync"; 783; 815; 100; 100
1526; "sync"; 784; 816; 100; 100
1527; "sync"; 785; 817; 100; 100
1528; "sync"; 786; 818; 100; 100
1529; "sync"; 787; 819; 100; 100
1530; "sync"; 788; 820; 100; 100
1531; "sync"; 789; 821; 100; 100
1532; "sync"; 790; 822; 100; 100
1533; "sync"; 791; 823; 100; 100
1534; "sync"; 792; 824; 100; 100
1535; "sync"; 793; 825; 100; 100
1536; "sync"; 794; 826; 100; 100
1537; "sync"; 795; 827; 100; 100
1538; "sync"; 796; 828; 100; 100
1539; "sync"; 797; 829; 100; 100
1540; "sync"; 798; 830; 100; 100
1541; "sync"; 799; 831; 100; 100
1542; "sync"; 800; 832; 100; 100
1543; "sync"; 801; 833; 100; 100
1544; "sync"; 802; 834; 100; 100
1545; "sync"; 803; 835; 100; 100
1546; "sync"; 804; 836; 100; 100
1547; "sync"; 805; 837; 100; 100
1548; "sync"; 806; 838; 100; 100
1549; "sync"; 807; 839; 100; 100
1550; "sync"; 808; 840; 100; 100
1551; "sync"; 809; 841; 100; 100
1552; "sync"; 810; 842; 100; 100
1553; "sync"; 811; 843; 100; 100
1554; "sync"; 812; 844; 100; 100
1555; "sync"; 813; 845; 100; 100
1556; "sync"; 814; 846; 100; 100
1557; "sync"; 815; 847; 100; 100
1558; "sync"; 816; 848; 100; 100
1559; "sync"; 817; 849; 100; 100
1560; "sync"; 818; 850; 100; 100
1561; "sync"; 819; 851; 100; 100
1562; "sync"; 820; 852; 100; 100
1563; "sync"; 821; 853; 100; 100
1564; "sync"; 822; 854; 100; 100
1565; "sync"; 823; 855; 100; 100
1566; "sync"; 824; 856; 100; 100
1567; "sync"; 825; 857; 100; 100
1568; "sync"; 826; 858; 100; 100
1569; "sync"; 827; 859; 100; 100
1570; "sync"; 828; 860; 100; 100
1571; "sync"; 829; 861; 100; 100
1572; "sync"; 830; 862; 100; 100
1573; "sync"; 831; 863; 100; 100
1574; "sync"; 832; 864; 100; 100
1575; "sync"; 833; 865; 100; 100
1576; "sync"; 834; 866; 100; 100
1577; "sync"; 835; 867; 100; 100
1578; "sync"; 836; 868; 100; 100
1579; "sync"; 869; 901; 100; 100
1580; "sync"; 870; 902; 100; 100
1581; "sync"; 871; 903; 100; 100
1582; "sync"; 872; 904; 100; 100
1583; "sync"; 873; 905; 100; 100
1584; "sync"; 874; 906; 100; 100
1585; "sync"; 875; 907; 100; 100
1586; "sync"; 876; 908; 100; 100
1587; "sync"; 877; 909; 100; 100
1588; "sync"; 878; 910; 100; 100
1589; "sync"; 879; 911; 100; 100
1590; "sync"; 880; 912; 100; 100
1591; "sync"; 881; 913; 100; 100
1592; "sync"; 882; 914; 100; 100
1593; "sync"; 883; 915; 100; 100
1594; "sync"; 884; 916; 100; 100
1595; "sync"; 885; 917; 100; 100
1596; "sync"; 886; 918; 100; 100
1597; "sync"; 887; 919; 100; 100
1598; "sync"; 888; 920; 100; 100
1599; "sync"; 889; 921; 100; 100
1600; "sync"; 890; 922; 100; 100
1601; "sync"; 891; 923; 100; 100
1602; "sync"; 892; 924; 100; 100
1603; "sync"; 893; 925; 100; 100
1604; "sync"; 894; 926; 100; 100
1605; "sync"; 895; 927; 100; 100
1606; "sync"; 896; 928; 100; 100
1607; "sync"; 897; 929; 100; 100
1608; "sync"; 898; 930; 100; 100
1609; "sync"; 899; 931; 100; 100
1610; "sync"; 900; 932; 100; 100
1611; "sync"; 901; 933; 100; 100
1612; "sync"; 902; 934; 100; 100
1613; "sync"; 903; 935; 100; 100
1614; "sync"; 904; 936; 100; 100
1615; "sync"; 905; 937; 100; 100
1616; "sync"; 906; 938; 100; 100
1617; "sync"; 907; 939; 100; 100
1618; "sync"; 908; 940; 100; 100
1619; "sync"; 909; 941; 100; 100
1620; "sync"; 910; 942; 100; 100
1621; "sync"; 911; 943; 100; 100
1622; "sync"; 912; 944; 100; 100
1623; "sync"; 913; 945; 100; 100
1624; "sync"; 914; 946; 100; 100
1625; "sync"; 915; 947; 100; 100
1626; "sync"; 916; 948; 100; 100
1627; "sync"; 917; 949; 100; 100
1628; "sync"; 918; 950; 100; 100
1629; "sync"; 919; 951; 100; 100
1630; "sync"; 920; 952; 100; 100
1631; "sync"; 921; 953; 100; 100
1632; "sync"; 922; 954; 100; 100
1633; "sync"; 923; 955; 100; 100
1634; "sync"; 924; 956; 100; 100
1635; "sync"; 925; 957; 100; 100
1636; "sync"; 926; 958; 100; 100
1637; "sync"; 927; 959; 100; 100
1638; "sync"; 928; 960; 100; 100
1639; "sync"; 929; 961; 100; 100
1640; "sync"; 930; 962; 100; 100
1641; "sync"; 931; 963; 100; 100
1642; "sync"; 932; 964; 100; 100
1643; "change"; 26; 373; 20; 319
1644; "change"; 26; 399; 20; 319
1645; "change"; 26; 425; 20; 319
1646; "change"; 26; 451; 20; 319
1647; "change"; 26; 477; 20; 319
1648; "change"; 26; 521; 20; 319
1649; "change"; 26; 547; 20; 319
1650; "change"; 26; 573; 20; 319
1651; "change"; 26; 599; 20; 319
1652; "change"; 26; 625; 20; 319
1653; "change"; 30; 379; 20; 319
1654; "change"; 30; 405; 20; 319
1655; "change"; 30; 431; 20; 319
1656; "change"; 30; 457; 20; 319
1657; "change"; 30; 483; 20; 319
1658; "change"; 30; 515; 20; 319
1659; "change"; 30; 541; 20; 319
1660; "change"; 30; 567; 20; 319
1661; "change"; 30; 593; 20; 319
1662; "change"; 30; 619; 20; 319
1663; "change"; 32; 635; 20; 319
1664; "change"; 32; 659; 20; 319
1665; "change"; 32; 683; 20; 319
1666; "change"; 32; 719; 20; 319
1667; "change"; 32; 743; 20; 319
1668; "change"; 32; 767; 20; 319
1669; "change"; 32; 779; 20; 319
1670; "change"; 32; 811; 20; 319
1671; "change"; 32; 843; 20; 319
1672; "change"; 32; 895; 20; 319
1673; "change"; 32; 927; 20; 319
1674; "change"; 32; 959; 20; 319
1675; "change"; 72; 373; 20; 319
1676; "change"; 72; 399; 20; 319
1677; "change"; 72; 425; 20; 319
1678; "change"; 72; 451; 20; 319
1679; "change"; 72; 477; 20; 319
1680; "change"; 72; 521; 20; 319
1681; "change"; 72; 547; 20; 319
1682; "change"; 72; 573; 20; 319
1683; "change"; 72; 599; 20; 319
1684; "change"; 72; 625; 20; 319
1685; "change"; 76; 379; 20; 319
1686; "change"; 76; 405; 20; 319
1687; "change"; 76; 431; 20; 319
1688; "change"; 76; 457; 20; 319
1689; "change"; 76; 483; 20; 319
1690; "change"; 76; 515; 20; 319
1691; "change"; 76; 541; 20; 319
1692; "change"; 76; 567; 20; 319
1693; "change"; 76; 593; 20; 319
1694; "change"; 76; 619; 20; 319
1695; "change"; 78; 635; 20; 319
1696; "change"; 78; 659; 20; 319
1697; "change"; 78; 683; 20; 319
1698; "change"; 78; 719; 20; 319
1699; "change"; 78; 743; 20; 319
1700; "change"; 78; 767; 20; 319
1701; "change"; 78; 779; 20; 319
1702; "change"; 78; 811; 20; 319
1703; "change"; 78; 843; 20; 319
1704; "change"; 78; 895; 20; 319
1705; "change"; 78; 927; 20; 319
1706; "change"; 78; 959; 20; 319
1707; "change"; 118; 373; 20; 319
1708; "change"; 118; 399; 20; 319
1709; "change"; 118; 425; 20; 319
1710; "change"; 118; 451; 20; 319
1711; "change"; 118; 477; 20; 319
1712; "change"; 118; 521; 20; 319
1713; "change"; 118; 547; 20; 319
1714; "change"; 118; 573; 20; 319
1715; "change"; 118; 599; 20; 319
1716; "change"; 118; 625; 20; 319
1717; "change"; 122; 379; 20; 319
1718; "change"; 122; 405; 20; 319
1719; "change"; 122; 431; 20; 319
1720; "change"; 122; 457; 20; 319
1721; "change"; 122; 483; 20; 319
1722; "change"; 122; 515; 20; 319
1723; "change"; 122; 541; 20; 319
1724; "change"; 122; 567; 20; 319
1725; "change"; 122; 593; 20; 319
1726; "change"; 122; 619; 20; 319
1727; "change"; 124; 635; 20; 319
1728; "change"; 124; 659; 20; 319
1729; "change"; 124; 683; 20; 319
1730; "change"; 124; 719; 20; 319
1731; "change"; 124; 743; 20; 319
1732; "change"; 124; 767; 20; 319
1733; "change"; 124; 779; 20; 319
1734; "change"; 124; 811; 20; 319
1735; "change"; 124; 843; 20; 319
1736; "change"; 124; 895; 20; 319
1737; "change"; 124; 927; 20; 319
1738; "change"; 124; 959; 20; 319
1739; "change"; 164; 373; 20; 319
1740; "change"; 164; 399; 20; 319
1741; "change"; 164; 425; 20; 319
1742; "change"; 164; 451; 20; 319
1743; "change"; 164; 477; 20; 319
1744; "change"; 164; 521; 20; 319
1745; "change"; 164; 547; 20; 319
1746; "change"; 164; 573; 20; 319
1747; "change"; 164; 599; 20; 319
1748; "change"; 164; 625; 20; 319
1749; "change"; 168; 379; 20; 319
1750; "change"; 168; 405; 20; 319
1751; "change"; 168; 431; 20; 319
1752; "change"; 168; 457; 20; 319
1753; "change"; 168; 483; 20; 319
1754; "change"; 168; 515; 20; 319
1755; "change"; 168; 541; 20; 319
1756; "change"; 168; 567; 20; 319
1757; "change"; 168; 593; 20; 319
1758; "change"; 168; 619; 20; 319
1759; "change"; 170; 635; 20; 319
1760; "change"; 170; 659; 20; 319
1761; "change"; 170; 683; 20; 319
1762; "change"; 170; 719; 20; 319
1763; "change"; 170; 743; 20; 319
1764; "change"; 170; 767; 20; 319
1765; "change"; 170; 779; 20; 319
1766; "change"; 170; 811; 20; 319
1767; "change"; 170; 843; 20; 319
1768; "change"; 170; 895; 20; 319
1769; "change"; 170; 927; 20; 319
1770; "change"; 170; 959; 20; 319
1771; "change"; 198; 635; 20; 319
1772; "change"; 198; 659; 20; 319
1773; "change"; 198; 683; 20; 319
1774; "change"; 198; 719; 20; 319
1775; "change"; 198; 743; 20; 319
1776; "change"; 198; 767; 20; 319
1777; "change"; 198; 779; 20; 319
1778; "change"; 198; 811; 20; 319
1779; "change"; 198; 843; 20; 319
1780; "change"; 198; 895; 20; 319
1781; "change"; 198; 927; 20; 319
1782; "change"; 198; 959; 20; 319
1783; "change"; 200; 379; 20; 319
1784; "change"; 200; 405; 20; 319
1785; "change"; 200; 431; 20; 319
1786; "change"; 200; 457; 20; 319
1787; "change"; 200; 483; 20; 319
1788; "change"; 200; 515; 20; 319
1789; "change"; 200; 541; 20; 319
1790; "change"; 200; 567; 20; 319
1791; "change"; 200; 593; 20; 319
1792; "change"; 200; 619; 20; 319
1793; "change"; 204; 373; 20; 319
1794; "change"; 204; 399; 20; 319
1795; "change"; 204; 425; 20; 319
1796; "change"; 204; 451; 20; 319
1797; "change"; 204; 477; 20; 319
1798; "change"; 204; 521; 20; 319
1799; "change"; 204; 547; 20; 319
1800; "change"; 204; 573; 20; 319
1801; "change"; 204; 599; 20; 319
1802; "change"; 204; 625; 20; 319
1803; "change"; 244; 635; 20; 319
1804; "change"; 244; 659; 20; 319
1805; "change"; 244; 683; 20; 319
1806; "change"; 244; 719; 20; 319
1807; "change"; 244; 743; 20; 319
1808; "change"; 244; 767; 20; 319
1809; "change"; 244; 779; 20; 319
1810; "change"; 244; 811; 20; 319
1811; "change"; 244; 843; 20; 319
1812; "change"; 244; 895; 20; 319
1813; "change"; 244; 927; 20; 319
1814; "change"; 244; 959; 20; 319
1815; "change"; 246; 379; 20; 319
1816; "change"; 246; 405; 20; 319
1817; "change"; 246; 431; 20; 319
1818; "change"; 246; 457; 20; 319
1819; "change"; 246; 483; 20; 319
1820; "change"; 246; 515; 20; 319
1821; "change"; 246; 541; 20; 319
1822; "change"; 246; 567; 20; 319
1823; "change"; 246; 593; 20; 319
1824; "change"; 246; 619; 20; 319
1825; "change"; 250; 373; 20; 319
1826; "change"; 250; 399; 20; 319
1827; "change"; 250; 425; 20; 319
1828; "change"; 250; 451; 20; 319
1829; "change"; 250; 477; 20; 319
1830; "change"; 250; 521; 20; 319
1831; "change"; 250; 547; 20; 319
1832; "change"; 250; 573; 20; 319
1833; "change"; 250; 599; 20; 319
1834; "change"; 250; 625; 20; 319
1835; "change"; 290; 635; 20; 319
1836; "change"; 290; 659; 20; 319
1837; "change"; 290; 683; 20; 319
1838; "change"; 290; 719; 20; 319
1839; "change"; 290; 743; 20; 319
1840; "change"; 290; 767; 20; 319
1841; "change"; 290; 779; 20; 319
1842; "change"; 290; 811; 20; 319
1843; "change"; 290; 843; 20; 319
1844; "change"; 290; 895; 20; 319
1845; "change"; 290; 927; 20; 319
1846; "change"; 290; 959; 20; 319
1847; "change"; 292; 379; 20; 319
1848; "change"; 292; 405; 20; 319
1849; "change"; 292; 431; 20; 319
1850; "change"; 292; 457; 20; 319
1851; "change"; 292; 483; 20; 319
1852; "change"; 292; 515; 20; 319
1853; "change"; 292; 541; 20; 319
1854; "change"; 292; 567; 20; 319
1855; "change"; 292; 593; 20; 319
1856; "change"; 292; 619; 20; 319
1857; "change"; 296; 373; 20; 319
1858; "change"; 296; 399; 20; 319
1859; "change"; 296; 425; 20; 319
1860; "change"; 296; 451; 20; 319
1861; "change"; 296; 477; 20; 319
1862; "change"; 296; 521; 20; 319
1863; "change"; 296; 547; 20; 319
1864; "change"; 296; 573; 20; 319
1865; "change"; 296; 599; 20; 319
1866; "change"; 296; 625; 20; 319
1867; "change"; 336; 635; 20; 319
1868; "change"; 336; 659; 20; 319
1869; "change"; 336; 683; 20; 319
1870; "change"; 336; 719; 20; 319
1871; "change"; 336; 743; 20; 319
1872; "change"; 336; 767; 20; 319
1873; "change"; 336; 779; 20; 319
1874; "change"; 336; 811; 20; 319
1875; "change"; 336; 843; 20; 319
1876; "change"; 336; 895; 20; 319
1877; "change"; 336; 927; 20; 319
1878; "change"; 336; 959; 20; 319
1879; "change"; 338; 379; 20; 319
1880; "change"; 338; 405; 20; 319
1881; "change"; 338; 431; 20; 319
1882; "change"; 338; 457; 20; 319
1883; "change"; 338; 483; 20; 319
1884; "change"; 338; 515; 20; 319
1885; "change"; 338; 541; 20; 319
1886; "change"; 338; 567; 20; 319
1887; "change"; 338; 593; 20; 319
1888; "change"; 338; 619; 20; 319
1889; "change"; 342; 373; 20; 319
1890; "change"; 342; 399; 20; 319
1891; "change"; 342; 425; 20; 319
1892; "change"; 342; 451; 20; 319
1893; "change"; 342; 477; 20; 319
1894; "change"; 342; 521; 20; 319
1895; "change"; 342; 547; 20; 319
1896; "change"; 342; 573; 20; 319
1897; "change"; 342; 599; 20; 319
1898; "change"; 342; 625; 20; 319
1899; "change"; 372; 27; 20; 319
1900; "change"; 372; 73; 20; 319
1901; "change"; 372; 119; 20; 319
1902; "change"; 372; 165; 20; 319
1903; "change"; 372; 205; 20; 319
1904; "change"; 372; 251; 20; 319
1905; "change"; 372; 297; 20; 319
1906; "change"; 372; 343; 20; 319
1907; "change"; 378; 31; 20; 319
1908; "change"; 378; 77; 20; 319
1909; "change"; 378; 123; 20; 319
1910; "change"; 378; 169; 20; 319
1911; "change"; 378; 201; 20; 319
1912; "change"; 378; 247; 20; 319
1913; "change"; 378; 293; 20; 319
1914; "change"; 378; 339; 20; 319
1915; "change"; 382; 637; 20; 319
1916; "change"; 382; 661; 20; 319
1917; "change"; 382; 685; 20; 319
1918; "change"; 382; 717; 20; 319
1919; "change"; 382; 741; 20; 319
1920; "change"; 382; 765; 20; 319
1921; "change"; 382; 781; 20; 319
1922; "change"; 382; 813; 20; 319
1923; "change"; 382; 845; 20; 319
1924; "change"; 382; 893; 20; 319
1925; "change"; 382; 925; 20; 319
1926; "change"; 382; 957; 20; 319
1927; "change"; 398; 27; 20; 319
1928; "change"; 398; 73; 20; 319
1929; "change"; 398; 119; 20; 319
1930; "change"; 398; 165; 20; 319
1931; "change"; 398; 205; 20; 319
1932; "change"; 398; 251; 20; 319
1933; "change"; 398; 297; 20; 319
1934; "change"; 398; 343; 20; 319
1935; "change"; 404; 31; 20; 319
1936; "change"; 404; 77; 20; 319
1937; "change"; 404; 123; 20; 319
1938; "change"; 404; 169; 20; 319
1939; "change"; 404; 201; 20; 319
1940; "change"; 404; 247; 20; 319
1941; "change"; 404; 293; 20; 319
1942; "change"; 404; 339; 20; 319
1943; "change"; 408; 637; 20; 319
1944; "change"; 408; 661; 20; 319
1945; "change"; 408; 685; 20; 319
1946; "change"; 408; 717; 20; 319
1947; "change"; 408; 741; 20; 319
1948; "change"; 408; 765; 20; 319
1949; "change"; 408; 781; 20; 319
1950; "change"; 408; 813; 20; 319
1951; "change"; 408; 845; 20; 319
1952; "change"; 408; 893; 20; 319
1953; "change"; 408; 925; 20; 319
1954; "change"; 408; 957; 20; 319
1955; "change"; 424; 27; 20; 319
1956; "change"; 424; 73; 20; 319
1957; "change"; 424; 119; 20; 319
1958; "change"; 424; 165; 20; 319
1959; "change"; 424; 205; 20; 319
1960; "change"; 424; 251; 20; 319
1961; "change"; 424; 297; 20; 319
1962; "change"; 424; 343; 20; 319
1963; "change"; 430; 31; 20; 319
1964; "change"; 430; 77; 20; 319
1965; "change"; 430; 123; 20; 319
1966; "change"; 430; 169; 20; 319
1967; "change"; 430; 201; 20; 319
1968; "change"; 430; 247; 20; 319
1969; "change"; 430; 293; 20; 319
1970; "change"; 430; 339; 20; 319
1971; "change"; 434; 637; 20; 319
1972; "change"; 434; 661; 20; 319
1973; "change"; 434; 685; 20; 319
1974; "change"; 434; 717; 20; 319
1975; "change"; 434; 741; 20; 319
1976; "change"; 434; 765; 20; 319
1977; "change"; 434; 781; 20; 319
1978; "change"; 434; 813; 20; 319
1979; "change"; 434; 845; 20; 319
1980; "change"; 434; 893; 20; 319
1981; "change"; 434; 925; 20; 319
1982; "change"; 434; 957; 20; 319
1983; "change"; 450; 27; 20; 319
1984; "change"; 450; 73; 20; 319
1985; "change"; 450; 119; 20; 319
1986; "change"; 450; 165; 20; 319
1987; "change"; 450; 205; 20; 319
1988; "change"; 450; 251; 20; 319
1989; "change"; 450; 297; 20; 319
1990; "change"; 450; 343; 20; 319
1991; "change"; 456; 31; 20; 319
1992; "change"; 456; 77; 20; 319
1993; "change"; 456; 123; 20; 319
1994; "change"; 456; 169; 20; 319
1995; "change"; 456; 201; 20; 319
1996; "change"; 456; 247; 20; 319
1997; "change"; 456; 293; 20; 319
1998; "change"; 456; 339; 20; 319
1999; "change"; 460; 637; 20; 319
2000; "change"; 460; 661; 20; 319
2001; "change"; 460; 685; 20; 319
2002; "change"; 460; 717; 20; 319
2003; "change"; 460; 741; 20; 319
2004; "change"; 460; 765; 20; 319
2005; "change"; 460; 781; 20; 319
2006; "change"; 460; 813; 20; 319
2007; "change"; 460; 845; 20; 319
2008; "change"; 460; 893; 20; 319
2009; "change"; 460; 925; 20; 319
2010; "change"; 460; 957; 20; 319
2011; "change"; 476; 27; 20; 319
2012; "change"; 476; 73; 20; 319
2013; "change"; 476; 119; 20; 319
2014; "change"; 476; 165; 20; 319
2015; "change"; 476; 205; 20; 319
2016; "change"; 476; 251; 20; 319
2017; "change"; 476; 297; 20; 319
2018; "change"; 476; 343; 20; 319
2019; "change"; 482; 31; 20; 319
2020; "change"; 482; 77; 20; 319
2021; "change"; 482; 123; 20; 319
2022; "change"; 482; 169; 20; 319
2023; "change"; 482; 201; 20; 319
2024; "change"; 482; 247; 20; 319
2025; "change"; 482; 293; 20; 319
2026; "change"; 482; 339; 20; 319
2027; "change"; 486; 637; 20; 319
2028; "change"; 486; 661; 20; 319
2029; "change"; 486; 685; 20; 319
2030; "change"; 486; 717; 20; 319
2031; "change"; 486; 741; 20; 319
2032; "change"; 486; 765; 20; 319
2033; "change"; 486; 781; 20; 319
2034; "change"; 486; 813; 20; 319
2035; "change"; 486; 845; 20; 319
2036; "change"; 486; 893; 20; 319
2037; "change"; 486; 925; 20; 319
2038; "change"; 486; 957; 20; 319
2039; "change"; 510; 637; 20; 319
2040; "change"; 510; 661; 20; 319
2041; "change"; 510; 685; 20; 319
2042; "change"; 510; 717; 20; 319
2043; "change"; 510; 741; 20; 319
2044; "change"; 510; 765; 20; 319
2045; "change"; 510; 781; 20; 319
2046; "change"; 510; 813; 20; 319
2047; "change"; 510; 845; 20; 319
2048; "change"; 510; 893; 20; 319
2049; "change"; 510; 925; 20; 319
2050; "change"; 510; 957; 20; 319
2051; "change"; 514; 31; 20; 319
2052; "change"; 514; 77; 20; 319
2053; "change"; 514; 123; 20; 319
2054; "change"; 514; 169; 20; 319
2055; "change"; 514; 201; 20; 319
2056; "change"; 514; 247; 20; 319
2057; "change"; 514; 293; 20; 319
2058; "change"; 514; 339; 20; 319
2059; "change"; 520; 27; 20; 319
2060; "change"; 520; 73; 20; 319
2061; "change"; 520; 119; 20; 319
2062; "change"; 520; 165; 20; 319
2063; "change"; 520; 205; 20; 319
2064; "change"; 520; 251; 20; 319
2065; "change"; 520; 297; 20; 319
2066; "change"; 520; 343; 20; 319
2067; "change"; 536; 637; 20; 319
2068; "change"; 536; 661; 20; 319
2069; "change"; 536; 685; 20; 319
2070; "change"; 536; 717; 20; 319
2071; "change"; 536; 741; 20; 319
2072; "change"; 536; 765; 20; 319
2073; "change"; 536; 781; 20; 319
2074; "change"; 536; 813; 20; 319
2075; "change"; 536; 845; 20; 319
2076; "change"; 536; 893; 20; 319
2077; "change"; 536; 925; 20; 319
2078; "change"; 536; 957; 20; 319
2079; "change"; 540; 31; 20; 319
2080; "change"; 540; 77; 20; 319
2081; "change"; 540; 123; 20; 319
2082; "change"; 540; 169; 20; 319
2083; "change"; 540; 201; 20; 319
2084; "change"; 540; 247; 20; 319
2085; "change"; 540; 293; 20; 319
2086; "change"; 540; 339; 20; 319
2087; "change"; 546; 27; 20; 319
2088; "change"; 546; 73; 20; 319
2089; "change"; 546; 119; 20; 319
2090; "change"; 546; 165; 20; 319
2091; "change"; 546; 205; 20; 319
2092; "change"; 546; 251; 20; 319
2093; "change"; 546; 297; 20; 319
2094; "change"; 546; 343; 20; 319
2095; "change"; 562; 637; 20; 319
2096; "change"; 562; 661; 20; 319
2097; "change"; 562; 685; 20; 319
2098; "change"; 562; 717; 20; 319
2099; "change"; 562; 741; 20; 319
2100; "change"; 562; 765; 20; 319
2101; "change"; 562; 781; 20; 319
2102; "change"; 562; 813; 20; 319
2103; "change"; 562; 845; 20; 319
2104; "change"; 562; 893; 20; 319
2105; "change"; 562; 925; 20; 319
2106; "change"; 562; 957; 20; 319
2107; "change"; 566; 31; 20; 319
2108; "change"; 566; 77; 20; 319
2109; "change"; 566; 123; 20; 319
2110; "change"; 566; 169; 20; 319
2111; "change"; 566; 201; 20; 319
2112; "change"; 566; 247; 20; 319
2113; "change"; 566; 293; 20; 319
2114; "change"; 566; 339; 20; 319
2115; "change"; 572; 27; 20; 319
2116; "change"; 572; 73; 20; 319
2117; "change"; 572; 119; 20; 319
2118; "change"; 572; 165; 20; 319
2119; "change"; 572; 205; 20; 319
2120; "change"; 572; 251; 20; 319
2121; "change"; 572; 297; 20; 319
2122; "change"; 572; 343; 20; 319
2123; "change"; 588; 637; 20; 319
2124; "change"; 588; 661; 20; 319
2125; "change"; 588; 685; 20; 319
2126; "change"; 588; 717; 20; 319
2127; "change"; 588; 741; 20; 319
2128; "change"; 588; 765; 20; 319
2129; "change"; 588; 781; 20; 319
2130; "change"; 588; 813; 20; 319
2131; "change"; 588; 845; 20; 319
2132; "change"; 588; 893; 20; 319
2133; "change"; 588; 925; 20; 319
2134; "change"; 588; 957; 20; 319
2135; "change"; 592; 31; 20; 319
2136; "change"; 592; 77; 20; 319
2137; "change"; 592; 123; 20; 319
2138; "change"; 592; 169; 20; 319
2139; "change"; 592; 201; 20; 319
2140; "change"; 592; 247; 20; 319
2141; "change"; 592; 293; 20; 319
2142; "change"; 592; 339; 20; 319
2143; "change"; 598; 27; 20; 319
2144; "change"; 598; 73; 20; 319
2145; "change"; 598; 119; 20; 319
2146; "change"; 598; 165; 20; 319
2147; "change"; 598; 205; 20; 319
2148; "change"; 598; 251; 20; 319
2149; "change"; 598; 297; 20; 319
2150; "change"; 598; 343; 20; 319
2151; "change"; 614; 637; 20; 319
2152; "change"; 614; 661; 20; 319
2153; "change"; 614; 685; 20; 319
2154; "change"; 614; 717; 20; 319
2155; "change"; 614; 741; 20; 319
2156; "change"; 614; 765; 20; 319
2157; "change"; 614; 781; 20; 319
2158; "change"; 614; 813; 20; 319
2159; "change"; 614; 845; 20; 319
2160; "change"; 614; 893; 20; 319
2161; "change"; 614; 925; 20; 319
2162; "change"; 614; 957; 20; 319
2163; "change"; 618; 31; 20; 319
2164; "change"; 618; 77; 20; 319
2165; "change"; 618; 123; 20; 319
2166; "change"; 618; 169; 20; 319
2167; "change"; 618; 201; 20; 319
2168; "change"; 618; 247; 20; 319
