# activity_index; type; from_event; to_event; lower_bound; upper_bound
1432; "change"; 28; 601; 3; 62
1433; "change"; 30; 119; 3; 62
1434; "change"; 30; 603; 3; 62
1435; "change"; 32; 93; 3; 62
1436; "change"; 32; 97; 3; 62
1437; "change"; 32; 121; 3; 62
1438; "change"; 32; 605; 3; 62
1439; "change"; 34; 99; 3; 62
1440; "change"; 34; 215; 3; 62
1441; "change"; 34; 607; 3; 62
1442; "change"; 36; 101; 3; 62
1443; "change"; 36; 217; 3; 62
1444; "change"; 36; 609; 3; 62
1445; "change"; 38; 103; 3; 62
1446; "change"; 38; 193; 3; 62
1447; "change"; 38; 197; 3; 62
1448; "change"; 38; 219; 3; 62
1449; "change"; 38; 351; 3; 62
1450; "change"; 38; 359; 3; 62
1451; "change"; 38; 371; 3; 62
1452; "change"; 38; 379; 3; 62
1453; "change"; 38; 387; 3; 62
1454; "change"; 38; 391; 3; 62
1455; "change"; 38; 399; 3; 62
1456; "change"; 38; 407; 3; 62
1457; "change"; 38; 419; 3; 62
1458; "change"; 38; 423; 3; 62
1459; "change"; 38; 449; 3; 62
1460; "change"; 38; 453; 3; 62
1461; "change"; 38; 501; 3; 62
1462; "change"; 38; 513; 3; 62
1463; "change"; 38; 563; 3; 62
1464; "change"; 38; 585; 3; 62
1465; "change"; 38; 893; 3; 62
1466; "change"; 38; 917; 3; 62
1467; "change"; 38; 941; 3; 62
1468; "change"; 38; 965; 3; 62
1469; "change"; 38; 989; 3; 62
1470; "change"; 38; 1013; 3; 62
1471; "change"; 40; 361; 3; 62
1472; "change"; 40; 503; 3; 62
1473; "change"; 42; 87; 3; 62
1474; "change"; 42; 103; 3; 62
1475; "change"; 42; 197; 3; 62
1476; "change"; 42; 211; 3; 62
1477; "change"; 42; 219; 3; 62
1478; "change"; 42; 351; 3; 62
1479; "change"; 42; 371; 3; 62
1480; "change"; 42; 379; 3; 62
1481; "change"; 42; 387; 3; 62
1482; "change"; 42; 391; 3; 62
1483; "change"; 42; 399; 3; 62
1484; "change"; 42; 407; 3; 62
1485; "change"; 42; 423; 3; 62
1486; "change"; 42; 449; 3; 62
1487; "change"; 42; 453; 3; 62
1488; "change"; 42; 513; 3; 62
1489; "change"; 42; 563; 3; 62
1490; "change"; 42; 585; 3; 62
1491; "change"; 42; 611; 3; 62
1492; "change"; 42; 893; 3; 62
1493; "change"; 42; 917; 3; 62
1494; "change"; 42; 941; 3; 62
1495; "change"; 42; 965; 3; 62
1496; "change"; 42; 989; 3; 62
1497; "change"; 42; 1013; 3; 62
1498; "change"; 44; 89; 3; 62
1499; "change"; 44; 213; 3; 62
1500; "change"; 44; 613; 3; 62
1501; "change"; 46; 91; 3; 62
1502; "change"; 46; 615; 3; 62
1503; "change"; 48; 93; 3; 62
1504; "change"; 48; 121; 3; 62
1505; "change"; 48; 125; 3; 62
1506; "change"; 48; 617; 3; 62
1507; "change"; 50; 127; 3; 62
1508; "change"; 50; 619; 3; 62
1509; "change"; 52; 129; 3; 62
1510; "change"; 52; 621; 3; 62
1511; "change"; 54; 131; 3; 62
1512; "change"; 54; 623; 3; 62
1513; "change"; 56; 133; 3; 62
1514; "change"; 56; 433; 3; 62
1515; "change"; 56; 441; 3; 62
1516; "change"; 56; 625; 3; 62
1517; "change"; 58; 141; 3; 62
1518; "change"; 58; 153; 3; 62
1519; "change"; 58; 169; 3; 62
1520; "change"; 58; 181; 3; 62
1521; "change"; 58; 229; 3; 62
1522; "change"; 58; 239; 3; 62
1523; "change"; 58; 249; 3; 62
1524; "change"; 58; 259; 3; 62
1525; "change"; 58; 269; 3; 62
1526; "change"; 58; 279; 3; 62
1527; "change"; 58; 291; 3; 62
1528; "change"; 58; 301; 3; 62
1529; "change"; 58; 311; 3; 62
1530; "change"; 58; 321; 3; 62
1531; "change"; 58; 331; 3; 62
1532; "change"; 58; 341; 3; 62
1533; "change"; 58; 435; 3; 62
1534; "change"; 58; 1085; 3; 62
1535; "change"; 58; 1093; 3; 62
1536; "change"; 58; 1101; 3; 62
1537; "change"; 58; 1109; 3; 62
1538; "change"; 58; 1117; 3; 62
1539; "change"; 58; 1125; 3; 62
1540; "change"; 60; 171; 3; 62
1541; "change"; 60; 183; 3; 62
1542; "change"; 60; 293; 3; 62
1543; "change"; 60; 303; 3; 62
1544; "change"; 60; 313; 3; 62
1545; "change"; 60; 323; 3; 62
1546; "change"; 60; 333; 3; 62
1547; "change"; 60; 343; 3; 62
1548; "change"; 60; 1087; 3; 62
1549; "change"; 60; 1095; 3; 62
1550; "change"; 60; 1103; 3; 62
1551; "change"; 60; 1111; 3; 62
1552; "change"; 60; 1119; 3; 62
1553; "change"; 60; 1127; 3; 62
1554; "change"; 62; 87; 3; 62
1555; "change"; 62; 103; 3; 62
1556; "change"; 62; 197; 3; 62
1557; "change"; 62; 211; 3; 62
1558; "change"; 62; 219; 3; 62
1559; "change"; 62; 351; 3; 62
1560; "change"; 62; 371; 3; 62
1561; "change"; 62; 379; 3; 62
1562; "change"; 62; 387; 3; 62
1563; "change"; 62; 391; 3; 62
1564; "change"; 62; 399; 3; 62
1565; "change"; 62; 407; 3; 62
1566; "change"; 62; 423; 3; 62
1567; "change"; 62; 449; 3; 62
1568; "change"; 62; 453; 3; 62
1569; "change"; 62; 513; 3; 62
1570; "change"; 62; 563; 3; 62
1571; "change"; 62; 585; 3; 62
1572; "change"; 62; 611; 3; 62
1573; "change"; 62; 893; 3; 62
1574; "change"; 62; 917; 3; 62
1575; "change"; 62; 941; 3; 62
1576; "change"; 62; 965; 3; 62
1577; "change"; 62; 989; 3; 62
1578; "change"; 62; 1013; 3; 62
1579; "change"; 64; 89; 3; 62
1580; "change"; 64; 213; 3; 62
1581; "change"; 64; 613; 3; 62
1582; "change"; 66; 91; 3; 62
1583; "change"; 66; 615; 3; 62
1584; "change"; 68; 93; 3; 62
1585; "change"; 68; 121; 3; 62
1586; "change"; 68; 125; 3; 62
1587; "change"; 68; 617; 3; 62
1588; "change"; 70; 127; 3; 62
1589; "change"; 70; 619; 3; 62
1590; "change"; 72; 129; 3; 62
1591; "change"; 72; 621; 3; 62
1592; "change"; 74; 131; 3; 62
1593; "change"; 74; 623; 3; 62
1594; "change"; 76; 133; 3; 62
1595; "change"; 76; 433; 3; 62
1596; "change"; 76; 441; 3; 62
1597; "change"; 76; 625; 3; 62
1598; "change"; 78; 141; 3; 62
1599; "change"; 78; 153; 3; 62
1600; "change"; 78; 169; 3; 62
1601; "change"; 78; 181; 3; 62
1602; "change"; 78; 229; 3; 62
1603; "change"; 78; 239; 3; 62
1604; "change"; 78; 249; 3; 62
1605; "change"; 78; 259; 3; 62
1606; "change"; 78; 269; 3; 62
1607; "change"; 78; 279; 3; 62
1608; "change"; 78; 291; 3; 62
1609; "change"; 78; 301; 3; 62
1610; "change"; 78; 311; 3; 62
1611; "change"; 78; 321; 3; 62
1612; "change"; 78; 331; 3; 62
1613; "change"; 78; 341; 3; 62
1614; "change"; 78; 435; 3; 62
1615; "change"; 78; 1085; 3; 62
1616; "change"; 78; 1093; 3; 62
1617; "change"; 78; 1101; 3; 62
1618; "change"; 78; 1109; 3; 62
1619; "change"; 78; 1117; 3; 62
1620; "change"; 78; 1125; 3; 62
1621; "change"; 80; 171; 3; 62
1622; "change"; 80; 183; 3; 62
1623; "change"; 80; 293; 3; 62
1624; "change"; 80; 303; 3; 62
1625; "change"; 80; 313; 3; 62
1626; "change"; 80; 323; 3; 62
1627; "change"; 80; 333; 3; 62
1628; "change"; 80; 343; 3; 62
1629; "change"; 80; 1087; 3; 62
1630; "change"; 80; 1095; 3; 62
1631; "change"; 80; 1103; 3; 62
1632; "change"; 80; 1111; 3; 62
1633; "change"; 80; 1119; 3; 62
1634; "change"; 80; 1127; 3; 62
1635; "change"; 82; 205; 3; 62
1636; "change"; 82; 415; 3; 62
1637; "change"; 82; 571; 3; 62
1638; "change"; 84; 207; 3; 62
1639; "change"; 84; 417; 3; 62
1640; "change"; 84; 447; 3; 62
1641; "change"; 84; 455; 3; 62
1642; "change"; 84; 559; 3; 62
1643; "change"; 84; 567; 3; 62
1644; "change"; 86; 19; 3; 62
1645; "change"; 86; 39; 3; 62
1646; "change"; 86; 43; 3; 62
1647; "change"; 86; 63; 3; 62
1648; "change"; 86; 193; 3; 62
1649; "change"; 86; 197; 3; 62
1650; "change"; 86; 211; 3; 62
1651; "change"; 86; 219; 3; 62
1652; "change"; 86; 351; 3; 62
1653; "change"; 86; 359; 3; 62
1654; "change"; 86; 371; 3; 62
1655; "change"; 86; 379; 3; 62
1656; "change"; 86; 387; 3; 62
1657; "change"; 86; 391; 3; 62
1658; "change"; 86; 399; 3; 62
1659; "change"; 86; 407; 3; 62
1660; "change"; 86; 419; 3; 62
1661; "change"; 86; 449; 3; 62
1662; "change"; 86; 501; 3; 62
1663; "change"; 86; 513; 3; 62
1664; "change"; 86; 563; 3; 62
1665; "change"; 86; 585; 3; 62
1666; "change"; 86; 611; 3; 62
1667; "change"; 86; 893; 3; 62
1668; "change"; 86; 917; 3; 62
1669; "change"; 86; 941; 3; 62
1670; "change"; 86; 965; 3; 62
1671; "change"; 86; 989; 3; 62
1672; "change"; 86; 1013; 3; 62
1673; "change"; 88; 45; 3; 62
1674; "change"; 88; 65; 3; 62
1675; "change"; 88; 213; 3; 62
1676; "change"; 88; 613; 3; 62
1677; "change"; 90; 47; 3; 62
1678; "change"; 90; 67; 3; 62
1679; "change"; 90; 615; 3; 62
1680; "change"; 92; 49; 3; 62
1681; "change"; 92; 69; 3; 62
1682; "change"; 92; 121; 3; 62
1683; "change"; 92; 125; 3; 62
1684; "change"; 92; 617; 3; 62
1685; "change"; 94; 209; 3; 62
1686; "change"; 94; 221; 3; 62
1687; "change"; 94; 561; 3; 62
1688; "change"; 94; 565; 3; 62
1689; "change"; 96; 13; 3; 62
1690; "change"; 96; 33; 3; 62
1691; "change"; 96; 49; 3; 62
1692; "change"; 96; 69; 3; 62
1693; "change"; 96; 125; 3; 62
1694; "change"; 96; 605; 3; 62
1695; "change"; 96; 617; 3; 62
1696; "change"; 98; 15; 3; 62
1697; "change"; 98; 35; 3; 62
1698; "change"; 98; 215; 3; 62
1699; "change"; 98; 607; 3; 62
1700; "change"; 100; 17; 3; 62
1701; "change"; 100; 37; 3; 62
1702; "change"; 100; 217; 3; 62
1703; "change"; 100; 609; 3; 62
1704; "change"; 102; 19; 3; 62
1705; "change"; 102; 39; 3; 62
1706; "change"; 102; 193; 3; 62
1707; "change"; 102; 197; 3; 62
1708; "change"; 102; 219; 3; 62
1709; "change"; 102; 351; 3; 62
1710; "change"; 102; 359; 3; 62
1711; "change"; 102; 371; 3; 62
1712; "change"; 102; 379; 3; 62
1713; "change"; 102; 387; 3; 62
1714; "change"; 102; 391; 3; 62
1715; "change"; 102; 399; 3; 62
1716; "change"; 102; 407; 3; 62
1717; "change"; 102; 419; 3; 62
1718; "change"; 102; 423; 3; 62
1719; "change"; 102; 449; 3; 62
1720; "change"; 102; 453; 3; 62
1721; "change"; 102; 501; 3; 62
1722; "change"; 102; 513; 3; 62
1723; "change"; 102; 563; 3; 62
1724; "change"; 102; 585; 3; 62
1725; "change"; 102; 893; 3; 62
1726; "change"; 102; 917; 3; 62
1727; "change"; 102; 941; 3; 62
1728; "change"; 102; 965; 3; 62
1729; "change"; 102; 989; 3; 62
1730; "change"; 102; 1013; 3; 62
1731; "change"; 104; 207; 3; 62
1732; "change"; 104; 223; 3; 62
1733; "change"; 104; 425; 3; 62
1734; "change"; 104; 455; 3; 62
1735; "change"; 104; 559; 3; 62
1736; "change"; 104; 567; 3; 62
1737; "change"; 106; 427; 3; 62
1738; "change"; 106; 555; 3; 62
1739; "change"; 106; 571; 3; 62
1740; "change"; 108; 445; 3; 62
1741; "change"; 108; 557; 3; 62
1742; "change"; 110; 431; 3; 62
1743; "change"; 110; 595; 3; 62
1744; "change"; 112; 5; 3; 62
1745; "change"; 112; 25; 3; 62
1746; "change"; 112; 57; 3; 62
1747; "change"; 112; 77; 3; 62
1748; "change"; 112; 433; 3; 62
1749; "change"; 112; 597; 3; 62
1750; "change"; 114; 7; 3; 62
1751; "change"; 114; 27; 3; 62
1752; "change"; 114; 599; 3; 62
1753; "change"; 116; 9; 3; 62
1754; "change"; 116; 29; 3; 62
1755; "change"; 116; 601; 3; 62
1756; "change"; 118; 11; 3; 62
1757; "change"; 118; 31; 3; 62
1758; "change"; 118; 603; 3; 62
1759; "change"; 120; 13; 3; 62
1760; "change"; 120; 33; 3; 62
1761; "change"; 120; 93; 3; 62
1762; "change"; 120; 97; 3; 62
1763; "change"; 120; 605; 3; 62
1764; "change"; 122; 209; 3; 62
1765; "change"; 122; 221; 3; 62
1766; "change"; 122; 561; 3; 62
1767; "change"; 122; 565; 3; 62
1768; "change"; 124; 13; 3; 62
1769; "change"; 124; 33; 3; 62
1770; "change"; 124; 49; 3; 62
1771; "change"; 124; 69; 3; 62
1772; "change"; 124; 97; 3; 62
1773; "change"; 124; 605; 3; 62
1774; "change"; 124; 617; 3; 62
1775; "change"; 126; 51; 3; 62
1776; "change"; 126; 71; 3; 62
1777; "change"; 126; 619; 3; 62
1778; "change"; 128; 53; 3; 62
1779; "change"; 128; 73; 3; 62
1780; "change"; 128; 621; 3; 62
1781; "change"; 130; 55; 3; 62
1782; "change"; 130; 75; 3; 62
1783; "change"; 130; 623; 3; 62
1784; "change"; 132; 57; 3; 62
1785; "change"; 132; 77; 3; 62
1786; "change"; 132; 433; 3; 62
1787; "change"; 132; 441; 3; 62
1788; "change"; 132; 625; 3; 62
1789; "change"; 134; 443; 3; 62
1790; "change"; 134; 627; 3; 62
1791; "change"; 138; 1; 3; 62
1792; "change"; 138; 21; 3; 62
1793; "change"; 138; 227; 3; 62
1794; "change"; 138; 237; 3; 62
1795; "change"; 138; 247; 3; 62
1796; "change"; 138; 257; 3; 62
1797; "change"; 138; 267; 3; 62
1798; "change"; 138; 277; 3; 62
1799; "change"; 138; 437; 3; 62
1800; "change"; 138; 1043; 3; 62
1801; "change"; 138; 1051; 3; 62
1802; "change"; 138; 1059; 3; 62
1803; "change"; 138; 1067; 3; 62
1804; "change"; 138; 1075; 3; 62
1805; "change"; 138; 1083; 3; 62
1806; "change"; 138; 1087; 3; 62
1807; "change"; 138; 1095; 3; 62
1808; "change"; 138; 1103; 3; 62
1809; "change"; 138; 1111; 3; 62
1810; "change"; 138; 1119; 3; 62
1811; "change"; 138; 1127; 3; 62
1812; "change"; 140; 3; 3; 62
1813; "change"; 140; 23; 3; 62
1814; "change"; 140; 229; 3; 62
1815; "change"; 140; 239; 3; 62
1816; "change"; 140; 249; 3; 62
1817; "change"; 140; 259; 3; 62
1818; "change"; 140; 269; 3; 62
1819; "change"; 140; 279; 3; 62
1820; "change"; 140; 439; 3; 62
1821; "change"; 142; 231; 3; 62
1822; "change"; 142; 241; 3; 62
1823; "change"; 142; 251; 3; 62
1824; "change"; 142; 261; 3; 62
1825; "change"; 142; 271; 3; 62
1826; "change"; 142; 281; 3; 62
1827; "change"; 144; 189; 3; 62
1828; "change"; 144; 201; 3; 62
1829; "change"; 144; 369; 3; 62
1830; "change"; 144; 377; 3; 62
1831; "change"; 144; 385; 3; 62
1832; "change"; 144; 393; 3; 62
1833; "change"; 144; 401; 3; 62
1834; "change"; 144; 409; 3; 62
1835; "change"; 144; 583; 3; 62
1836; "change"; 144; 587; 3; 62
1837; "change"; 146; 771; 3; 62
1838; "change"; 146; 795; 3; 62
1839; "change"; 146; 819; 3; 62
1840; "change"; 146; 843; 3; 62
1841; "change"; 146; 867; 3; 62
1842; "change"; 146; 891; 3; 62
1843; "change"; 146; 895; 3; 62
1844; "change"; 146; 919; 3; 62
1845; "change"; 146; 943; 3; 62
1846; "change"; 146; 967; 3; 62
1847; "change"; 146; 991; 3; 62
1848; "change"; 146; 1015; 3; 62
1849; "change"; 148; 185; 3; 62
1850; "change"; 148; 353; 3; 62
1851; "change"; 148; 357; 3; 62
1852; "change"; 148; 389; 3; 62
1853; "change"; 148; 397; 3; 62
1854; "change"; 148; 405; 3; 62
1855; "change"; 148; 451; 3; 62
1856; "change"; 148; 459; 3; 62
1857; "change"; 148; 463; 3; 62
1858; "change"; 148; 467; 3; 62
1859; "change"; 148; 471; 3; 62
1860; "change"; 148; 475; 3; 62
1861; "change"; 148; 479; 3; 62
1862; "change"; 148; 483; 3; 62
1863; "change"; 148; 487; 3; 62
1864; "change"; 148; 515; 3; 62
1865; "change"; 148; 547; 3; 62
1866; "change"; 150; 1; 3; 62
1867; "change"; 150; 21; 3; 62
1868; "change"; 150; 227; 3; 62
1869; "change"; 150; 237; 3; 62
1870; "change"; 150; 247; 3; 62
1871; "change"; 150; 257; 3; 62
1872; "change"; 150; 267; 3; 62
1873; "change"; 150; 277; 3; 62
1874; "change"; 150; 437; 3; 62
1875; "change"; 150; 1043; 3; 62
1876; "change"; 150; 1051; 3; 62
1877; "change"; 150; 1059; 3; 62
1878; "change"; 150; 1067; 3; 62
1879; "change"; 150; 1075; 3; 62
1880; "change"; 150; 1083; 3; 62
1881; "change"; 150; 1087; 3; 62
1882; "change"; 150; 1095; 3; 62
1883; "change"; 150; 1103; 3; 62
1884; "change"; 150; 1111; 3; 62
1885; "change"; 150; 1119; 3; 62
1886; "change"; 150; 1127; 3; 62
1887; "change"; 152; 3; 3; 62
1888; "change"; 152; 23; 3; 62
1889; "change"; 152; 229; 3; 62
1890; "change"; 152; 239; 3; 62
1891; "change"; 152; 249; 3; 62
1892; "change"; 152; 259; 3; 62
1893; "change"; 152; 269; 3; 62
1894; "change"; 152; 279; 3; 62
1895; "change"; 152; 439; 3; 62
1896; "change"; 154; 231; 3; 62
1897; "change"; 154; 241; 3; 62
1898; "change"; 154; 251; 3; 62
1899; "change"; 154; 261; 3; 62
1900; "change"; 154; 271; 3; 62
1901; "change"; 154; 281; 3; 62
1902; "change"; 156; 189; 3; 62
1903; "change"; 156; 201; 3; 62
1904; "change"; 156; 369; 3; 62
1905; "change"; 156; 377; 3; 62
1906; "change"; 156; 385; 3; 62
1907; "change"; 156; 393; 3; 62
1908; "change"; 156; 401; 3; 62
1909; "change"; 156; 409; 3; 62
1910; "change"; 156; 583; 3; 62
1911; "change"; 156; 587; 3; 62
1912; "change"; 158; 771; 3; 62
1913; "change"; 158; 795; 3; 62
1914; "change"; 158; 819; 3; 62
1915; "change"; 158; 843; 3; 62
1916; "change"; 158; 867; 3; 62
1917; "change"; 158; 891; 3; 62
1918; "change"; 158; 895; 3; 62
1919; "change"; 158; 919; 3; 62
1920; "change"; 158; 943; 3; 62
1921; "change"; 158; 967; 3; 62
1922; "change"; 158; 991; 3; 62
1923; "change"; 158; 1015; 3; 62
1924; "change"; 160; 185; 3; 62
1925; "change"; 160; 353; 3; 62
1926; "change"; 160; 357; 3; 62
1927; "change"; 160; 389; 3; 62
1928; "change"; 160; 397; 3; 62
1929; "change"; 160; 405; 3; 62
1930; "change"; 160; 451; 3; 62
1931; "change"; 160; 459; 3; 62
1932; "change"; 160; 463; 3; 62
1933; "change"; 160; 467; 3; 62
1934; "change"; 160; 471; 3; 62
1935; "change"; 160; 475; 3; 62
1936; "change"; 160; 479; 3; 62
1937; "change"; 160; 483; 3; 62
1938; "change"; 160; 487; 3; 62
1939; "change"; 160; 515; 3; 62
1940; "change"; 160; 547; 3; 62
1941; "change"; 162; 771; 3; 62
1942; "change"; 162; 795; 3; 62
1943; "change"; 162; 819; 3; 62
1944; "change"; 162; 843; 3; 62
1945; "change"; 162; 867; 3; 62
1946; "change"; 162; 891; 3; 62
1947; "change"; 162; 895; 3; 62
1948; "change"; 162; 919; 3; 62
1949; "change"; 162; 943; 3; 62
1950; "change"; 162; 967; 3; 62
1951; "change"; 162; 991; 3; 62
1952; "change"; 162; 1015; 3; 62
1953; "change"; 164; 189; 3; 62
1954; "change"; 164; 201; 3; 62
1955; "change"; 164; 369; 3; 62
1956; "change"; 164; 377; 3; 62
1957; "change"; 164; 385; 3; 62
1958; "change"; 164; 393; 3; 62
1959; "change"; 164; 401; 3; 62
1960; "change"; 164; 409; 3; 62
1961; "change"; 164; 583; 3; 62
1962; "change"; 164; 587; 3; 62
1963; "change"; 166; 231; 3; 62
1964; "change"; 166; 241; 3; 62
1965; "change"; 166; 251; 3; 62
1966; "change"; 166; 261; 3; 62
1967; "change"; 166; 271; 3; 62
1968; "change"; 166; 281; 3; 62
1969; "change"; 166; 289; 3; 62
1970; "change"; 166; 299; 3; 62
1971; "change"; 166; 309; 3; 62
1972; "change"; 166; 319; 3; 62
1973; "change"; 166; 329; 3; 62
1974; "change"; 166; 339; 3; 62
1975; "change"; 168; 3; 3; 62
1976; "change"; 168; 23; 3; 62
1977; "change"; 168; 59; 3; 62
1978; "change"; 168; 79; 3; 62
1979; "change"; 168; 291; 3; 62
1980; "change"; 168; 301; 3; 62
1981; "change"; 168; 311; 3; 62
1982; "change"; 168; 321; 3; 62
1983; "change"; 168; 331; 3; 62
1984; "change"; 168; 341; 3; 62
1985; "change"; 168; 435; 3; 62
1986; "change"; 168; 439; 3; 62
1987; "change"; 168; 1085; 3; 62
1988; "change"; 168; 1093; 3; 62
1989; "change"; 168; 1101; 3; 62
1990; "change"; 168; 1109; 3; 62
1991; "change"; 168; 1117; 3; 62
1992; "change"; 168; 1125; 3; 62
1993; "change"; 170; 293; 3; 62
1994; "change"; 170; 303; 3; 62
1995; "change"; 170; 313; 3; 62
1996; "change"; 170; 323; 3; 62
1997; "change"; 170; 333; 3; 62
1998; "change"; 170; 343; 3; 62
1999; "change"; 170; 1087; 3; 62
2000; "change"; 170; 1095; 3; 62
2001; "change"; 170; 1103; 3; 62
2002; "change"; 170; 1111; 3; 62
2003; "change"; 170; 1119; 3; 62
2004; "change"; 170; 1127; 3; 62
2005; "change"; 174; 771; 3; 62
2006; "change"; 174; 795; 3; 62
2007; "change"; 174; 819; 3; 62
2008; "change"; 174; 843; 3; 62
2009; "change"; 174; 867; 3; 62
2010; "change"; 174; 891; 3; 62
2011; "change"; 174; 895; 3; 62
2012; "change"; 174; 919; 3; 62
2013; "change"; 174; 943; 3; 62
2014; "change"; 174; 967; 3; 62
2015; "change"; 174; 991; 3; 62
2016; "change"; 174; 1015; 3; 62
2017; "change"; 176; 189; 3; 62
2018; "change"; 176; 201; 3; 62
2019; "change"; 176; 369; 3; 62
2020; "change"; 176; 377; 3; 62
2021; "change"; 176; 385; 3; 62
2022; "change"; 176; 393; 3; 62
2023; "change"; 176; 401; 3; 62
2024; "change"; 176; 409; 3; 62
2025; "change"; 176; 583; 3; 62
2026; "change"; 176; 587; 3; 62
2027; "change"; 178; 231; 3; 62
2028; "change"; 178; 241; 3; 62
2029; "change"; 178; 251; 3; 62
2030; "change"; 178; 261; 3; 62
2031; "change"; 178; 271; 3; 62
2032; "change"; 178; 281; 3; 62
2033; "change"; 178; 289; 3; 62
2034; "change"; 178; 299; 3; 62
2035; "change"; 178; 309; 3; 62
2036; "change"; 178; 319; 3; 62
2037; "change"; 178; 329; 3; 62
2038; "change"; 178; 339; 3; 62
2039; "change"; 180; 3; 3; 62
2040; "change"; 180; 23; 3; 62
2041; "change"; 180; 59; 3; 62
2042; "change"; 180; 79; 3; 62
2043; "change"; 180; 291; 3; 62
2044; "change"; 180; 301; 3; 62
2045; "change"; 180; 311; 3; 62
2046; "change"; 180; 321; 3; 62
2047; "change"; 180; 331; 3; 62
2048; "change"; 180; 341; 3; 62
2049; "change"; 180; 435; 3; 62
2050; "change"; 180; 439; 3; 62
2051; "change"; 180; 1085; 3; 62
2052; "change"; 180; 1093; 3; 62
2053; "change"; 180; 1101; 3; 62
2054; "change"; 180; 1109; 3; 62
2055; "change"; 180; 1117; 3; 62
2056; "change"; 180; 1125; 3; 62
2057; "change"; 182; 293; 3; 62
2058; "change"; 182; 303; 3; 62
2059; "change"; 182; 313; 3; 62
2060; "change"; 182; 323; 3; 62
2061; "change"; 182; 333; 3; 62
2062; "change"; 182; 343; 3; 62
2063; "change"; 182; 1087; 3; 62
2064; "change"; 182; 1095; 3; 62
2065; "change"; 182; 1103; 3; 62
2066; "change"; 182; 1111; 3; 62
2067; "change"; 182; 1119; 3; 62
2068; "change"; 182; 1127; 3; 62
2069; "change"; 186; 765; 3; 62
2070; "change"; 186; 789; 3; 62
2071; "change"; 186; 813; 3; 62
2072; "change"; 186; 837; 3; 62
2073; "change"; 186; 861; 3; 62
2074; "change"; 186; 885; 3; 62
2075; "change"; 186; 901; 3; 62
2076; "change"; 186; 925; 3; 62
2077; "change"; 186; 949; 3; 62
2078; "change"; 186; 973; 3; 62
2079; "change"; 186; 997; 3; 62
2080; "change"; 186; 1021; 3; 62
2081; "change"; 188; 145; 3; 62
2082; "change"; 188; 157; 3; 62
2083; "change"; 188; 165; 3; 62
2084; "change"; 188; 177; 3; 62
2085; "change"; 188; 369; 3; 62
2086; "change"; 188; 377; 3; 62
2087; "change"; 188; 385; 3; 62
2088; "change"; 188; 393; 3; 62
2089; "change"; 188; 401; 3; 62
2090; "change"; 188; 409; 3; 62
2091; "change"; 188; 583; 3; 62
2092; "change"; 188; 587; 3; 62
2093; "change"; 190; 285; 3; 62
2094; "change"; 190; 295; 3; 62
2095; "change"; 190; 305; 3; 62
2096; "change"; 190; 315; 3; 62
2097; "change"; 190; 325; 3; 62
2098; "change"; 190; 335; 3; 62
2099; "change"; 192; 19; 3; 62
2100; "change"; 192; 39; 3; 62
2101; "change"; 192; 43; 3; 62
2102; "change"; 192; 63; 3; 62
2103; "change"; 192; 87; 3; 62
2104; "change"; 192; 103; 3; 62
2105; "change"; 192; 211; 3; 62
2106; "change"; 192; 219; 3; 62
2107; "change"; 192; 351; 3; 62
2108; "change"; 192; 359; 3; 62
2109; "change"; 192; 371; 3; 62
2110; "change"; 192; 379; 3; 62
2111; "change"; 192; 387; 3; 62
2112; "change"; 192; 391; 3; 62
2113; "change"; 192; 399; 3; 62
2114; "change"; 192; 407; 3; 62
2115; "change"; 192; 419; 3; 62
2116; "change"; 192; 423; 3; 62
2117; "change"; 192; 449; 3; 62
2118; "change"; 192; 453; 3; 62
2119; "change"; 192; 501; 3; 62
2120; "change"; 192; 513; 3; 62
2121; "change"; 192; 563; 3; 62
2122; "change"; 192; 585; 3; 62
2123; "change"; 192; 611; 3; 62
2124; "change"; 192; 893; 3; 62
2125; "change"; 192; 917; 3; 62
2126; "change"; 192; 941; 3; 62
2127; "change"; 192; 965; 3; 62
2128; "change"; 192; 989; 3; 62
2129; "change"; 192; 1013; 3; 62
2130; "change"; 194; 361; 3; 62
2131; "change"; 194; 503; 3; 62
2132; "change"; 196; 43; 3; 62
2133; "change"; 196; 63; 3; 62
2134; "change"; 196; 87; 3; 62
2135; "change"; 196; 103; 3; 62
2136; "change"; 196; 211; 3; 62
2137; "change"; 196; 219; 3; 62
2138; "change"; 196; 351; 3; 62
2139; "change"; 196; 371; 3; 62
2140; "change"; 196; 379; 3; 62
2141; "change"; 196; 387; 3; 62
2142; "change"; 196; 391; 3; 62
2143; "change"; 196; 399; 3; 62
2144; "change"; 196; 407; 3; 62
2145; "change"; 196; 423; 3; 62
2146; "change"; 196; 449; 3; 62
2147; "change"; 196; 453; 3; 62
2148; "change"; 196; 513; 3; 62
2149; "change"; 196; 563; 3; 62
2150; "change"; 196; 585; 3; 62
2151; "change"; 196; 611; 3; 62
2152; "change"; 196; 893; 3; 62
2153; "change"; 196; 917; 3; 62
2154; "change"; 196; 941; 3; 62
2155; "change"; 196; 965; 3; 62
2156; "change"; 196; 989; 3; 62
2157; "change"; 196; 1013; 3; 62
2158; "change"; 198; 285; 3; 62
2159; "change"; 198; 295; 3; 62
2160; "change"; 198; 305; 3; 62
2161; "change"; 198; 315; 3; 62
