activity_index; type; from_event; to_event; lower_bound; upper_bound; weight
1174; "change"; 265; 466; 3; 62; 0.0
1175; "change"; 265; 155; 3; 62; 0.0
1176; "change"; 265; 168; 3; 62; 0.0
1177; "change"; 265; 4; 3; 62; 0.0
1178; "change"; 265; 470; 3; 62; 0.0
1179; "change"; 265; 272; 3; 62; 0.0
1180; "change"; 265; 160; 3; 22; 2.0
1181; "change"; 265; 7; 3; 62; 0.0
1182; "change"; 265; 28; 3; 62; 0.0
1183; "change"; 265; 185; 3; 62; 3.0
1184; "change"; 265; 14; 3; 62; 0.0
1185; "change"; 265; 102; 3; 62; 103.0
1186; "change"; 265; 337; 3; 62; 11.0
1187; "change"; 265; 375; 3; 62; 57.0
1188; "change"; 265; 140; 3; 12; 0.0
1189; "change"; 106; 119; 3; 62; 0.0
1190; "change"; 480; 356; 3; 62; 0.0
1191; "change"; 292; 225; 3; 62; 0.0
1192; "change"; 292; 66; 3; 62; 0.0
1193; "change"; 292; 23; 3; 62; 0.0
1194; "change"; 292; 473; 3; 62; 0.0
1195; "change"; 292; 239; 3; 62; 0.0
1196; "change"; 262; 209; 3; 62; 0.0
1197; "change"; 263; 256; 3; 62; 0.0
1198; "change"; 263; 341; 3; 62; 0.0
1199; "change"; 263; 72; 3; 62; 0.0
1200; "change"; 263; 284; 3; 62; 0.0
1201; "change"; 263; 9; 3; 62; 0.0
1202; "change"; 263; 378; 3; 62; 0.0
1203; "change"; 263; 205; 3; 62; 0.0
1204; "change"; 401; 24; 3; 62; 0.0
1205; "change"; 401; 80; 3; 62; 113.0
1206; "change"; 401; 431; 3; 62; 0.0
1207; "change"; 440; 146; 3; 32; 0.0
1208; "change"; 440; 53; 3; 32; 0.0
1209; "change"; 440; 250; 3; 62; 0.0
1210; "change"; 440; 466; 3; 62; 0.0
1211; "change"; 440; 155; 3; 62; 0.0
1212; "change"; 440; 168; 3; 62; 353.0
1213; "change"; 440; 4; 3; 62; 0.0
1214; "change"; 440; 407; 3; 62; 38.0
1215; "change"; 440; 272; 3; 62; 0.0
1216; "change"; 440; 156; 3; 22; 0.0
1217; "change"; 440; 160; 3; 22; 79.0
1218; "change"; 440; 7; 3; 62; 0.0
1219; "change"; 440; 28; 3; 62; 0.0
1220; "change"; 440; 211; 3; 62; 0.0
1221; "change"; 440; 185; 3; 62; 0.0
1222; "change"; 440; 14; 3; 62; 12.0
1223; "change"; 440; 46; 3; 62; 102.0
1224; "change"; 440; 337; 3; 62; 32.0
1225; "change"; 440; 375; 3; 62; 0.0
1226; "change"; 440; 140; 3; 12; 395.0
1227; "change"; 416; 24; 3; 62; 0.0
1228; "change"; 416; 80; 3; 62; 0.0
1229; "change"; 416; 207; 3; 62; 0.0
1230; "change"; 369; 256; 3; 62; 0.0
1231; "change"; 369; 341; 3; 62; 0.0
1232; "change"; 369; 284; 3; 62; 0.0
1233; "change"; 369; 9; 3; 62; 0.0
1234; "change"; 369; 378; 3; 62; 0.0
1235; "change"; 369; 205; 3; 62; 0.0
1236; "change"; 369; 69; 3; 62; 0.0
1237; "change"; 12; 315; 3; 62; 0.0
1238; "change"; 12; 75; 3; 62; 0.0
1239; "change"; 154; 225; 3; 62; 0.0
1240; "change"; 154; 23; 3; 62; 0.0
1241; "change"; 154; 473; 3; 62; 0.0
1242; "change"; 467; 356; 3; 62; 41.0
1243; "change"; 467; 454; 3; 62; 0.0
1244; "change"; 235; 222; 3; 62; 0.0
1245; "change"; 325; 13; 3; 62; 364.0
1246; "change"; 325; 379; 3; 12; 854.0
1247; "change"; 253; 458; 3; 22; 0.0
1248; "change"; 267; 487; 3; 22; 0.0
1249; "change"; 194; 134; 3; 32; 0.0
1250; "change"; 194; 142; 3; 32; 466.0
1251; "change"; 194; 246; 3; 62; 0.0
1252; "change"; 194; 457; 3; 62; 0.0
1253; "change"; 194; 167; 3; 22; 0.0
1254; "change"; 172; 146; 3; 32; 0.0
1255; "change"; 172; 53; 3; 32; 20.0
1256; "change"; 172; 250; 3; 62; 0.0
1257; "change"; 172; 466; 3; 62; 18.0
1258; "change"; 172; 155; 3; 62; 0.0
1259; "change"; 172; 168; 3; 62; 0.0
1260; "change"; 172; 4; 3; 62; 0.0
1261; "change"; 172; 470; 3; 62; 0.0
1262; "change"; 172; 407; 3; 62; 0.0
1263; "change"; 172; 272; 3; 62; 16.0
1264; "change"; 172; 156; 3; 22; 0.0
1265; "change"; 172; 7; 3; 62; 0.0
1266; "change"; 172; 28; 3; 62; 56.0
1267; "change"; 172; 211; 3; 62; 0.0
1268; "change"; 172; 185; 3; 62; 14.0
1269; "change"; 172; 14; 3; 62; 56.0
1270; "change"; 172; 46; 3; 62; 0.0
1271; "change"; 172; 102; 3; 62; 94.0
1272; "change"; 172; 375; 3; 62; 117.0
1273; "change"; 172; 140; 3; 12; 0.0
1274; "change"; 177; 134; 3; 32; 0.0
1275; "change"; 177; 142; 3; 32; 0.0
1276; "change"; 177; 246; 3; 62; 0.0
1277; "change"; 177; 457; 3; 62; 0.0
1278; "change"; 177; 61; 3; 22; 0.0
1279; "change"; 372; 241; 3; 22; 0.0
1280; "change"; 8; 301; 3; 12; 269.0
1281; "change"; 8; 435; 3; 12; 1756.0
1282; "change"; 8; 202; 3; 12; 85.0
1283; "change"; 8; 25; 3; 12; 105.0
1284; "change"; 363; 85; 3; 62; 0.0
1285; "change"; 363; 231; 3; 62; 0.0
1286; "change"; 355; 412; 3; 32; 0.0
1287; "change"; 355; 410; 3; 32; 0.0
1288; "change"; 355; 173; 3; 62; 0.0
1289; "change"; 355; 321; 3; 62; 0.0
1290; "change"; 269; 322; 3; 32; 0.0
1291; "change"; 269; 221; 3; 62; 0.0
1292; "change"; 390; 236; 3; 32; 0.0
1293; "change"; 390; 110; 3; 62; 0.0
1294; "change"; 308; 380; 3; 32; 0.0
1295; "change"; 308; 259; 3; 62; 0.0
1296; "change"; 50; 15; 3; 32; 0.0
1297; "change"; 50; 331; 3; 62; 0.0
1298; "change"; 50; 311; 3; 62; 0.0
1299; "change"; 50; 367; 3; 62; 0.0
1300; "change"; 180; 30; 3; 32; 0.0
1301; "change"; 180; 357; 3; 62; 0.0
1302; "change"; 180; 354; 3; 62; 0.0
1303; "change"; 352; 310; 3; 32; 0.0
1304; "change"; 352; 117; 3; 62; 0.0
1305; "change"; 352; 116; 3; 62; 0.0
1306; "change"; 100; 146; 3; 32; 0.0
1307; "change"; 100; 466; 3; 62; 0.0
1308; "change"; 100; 155; 3; 62; 0.0
1309; "change"; 100; 168; 3; 62; 145.0
1310; "change"; 100; 470; 3; 62; 0.0
1311; "change"; 100; 407; 3; 62; 56.0
1312; "change"; 100; 272; 3; 62; 2.0
1313; "change"; 100; 156; 3; 22; 0.0
1314; "change"; 100; 160; 3; 22; 49.0
1315; "change"; 100; 7; 3; 62; 0.0
1316; "change"; 100; 28; 3; 62; 0.0
1317; "change"; 100; 211; 3; 62; 0.0
1318; "change"; 100; 185; 3; 62; 0.0
1319; "change"; 100; 14; 3; 62; 3.0
1320; "change"; 100; 46; 3; 62; 111.0
1321; "change"; 100; 102; 3; 62; 0.0
1322; "change"; 100; 337; 3; 62; 116.0
1323; "change"; 100; 140; 3; 12; 516.0
1324; "change"; 347; 143; 3; 32; 0.0
1325; "change"; 347; 382; 3; 62; 0.0
1326; "change"; 347; 132; 3; 62; 0.0
1327; "change"; 320; 141; 3; 32; 0.0
1328; "change"; 320; 465; 3; 62; 0.0
1329; "change"; 285; 95; 3; 32; 0.0
1330; "change"; 285; 331; 3; 62; 0.0
1331; "change"; 285; 367; 3; 62; 0.0
1332; "change"; 285; 387; 3; 62; 0.0
1333; "change"; 33; 340; 3; 32; 0.0
1334; "change"; 33; 121; 3; 62; 0.0
1335; "change"; 418; 476; 3; 32; 0.0
1336; "change"; 418; 344; 3; 62; 0.0
1337; "change"; 383; 438; 3; 32; 0.0
1338; "change"; 383; 316; 3; 62; 0.0
1339; "change"; 114; 410; 3; 32; 0.0
1340; "change"; 114; 281; 3; 62; 0.0
1341; "change"; 114; 321; 3; 62; 0.0
1342; "change"; 114; 208; 3; 62; 0.0
1343; "change"; 339; 426; 3; 62; 0.0
1344; "change"; 339; 484; 3; 62; 0.0
1345; "change"; 73; 79; 3; 12; 0.0
1346; "change"; 73; 214; 3; 12; 0.0
1347; "change"; 21; 165; 3; 12; 1756.0
1348; "change"; 21; 202; 3; 12; 0.0
1349; "change"; 21; 25; 3; 12; 0.0
1350; "change"; 329; 459; 3; 12; 0.0
1351; "change"; 329; 29; 3; 7; 0.0
1352; "change"; 1; 126; 3; 7; 0.0
1353; "change"; 1; 227; 3; 12; 1230.0
1354; "change"; 1; 479; 3; 12; 0.0
1355; "change"; 411; 197; 3; 12; 89.0
1356; "change"; 411; 13; 3; 12; 663.0
1357; "change"; 411; 350; 3; 12; 1194.0
1358; "change"; 36; 126; 3; 7; 0.0
1359; "change"; 36; 227; 3; 12; 0.0
1360; "change"; 36; 479; 3; 12; 174.0
1361; "change"; 456; 459; 3; 12; 0.0
1362; "change"; 456; 29; 3; 7; 0.0
1363; "change"; 278; 165; 3; 12; 268.0
1364; "change"; 278; 202; 3; 12; 126.0
1365; "change"; 278; 25; 3; 12; 158.0
1366; "change"; 475; 79; 3; 12; 0.0
1367; "change"; 475; 131; 3; 12; 0.0
1368; "change"; 475; 214; 3; 12; 1099.0
1369; "change"; 475; 184; 3; 12; 0.0
1370; "change"; 147; 346; 3; 12; 0.0
1371; "change"; 147; 214; 3; 12; 0.0
1372; "change"; 48; 165; 3; 12; 105.0
1373; "change"; 48; 301; 3; 12; 157.0
1374; "change"; 48; 435; 3; 12; 0.0
1375; "change"; 196; 19; 3; 12; 1005.0
1376; "change"; 196; 139; 3; 12; 0.0
1377; "change"; 191; 109; 3; 12; 0.0
1378; "change"; 191; 245; 3; 12; 248.0
1379; "change"; 34; 146; 3; 12; 0.0
1380; "change"; 34; 53; 3; 12; 371.0
1381; "change"; 34; 250; 3; 12; 0.0
1382; "change"; 34; 466; 3; 12; 0.0
1383; "change"; 34; 155; 3; 12; 0.0
1384; "change"; 34; 168; 3; 12; 1041.0
1385; "change"; 34; 4; 3; 12; 0.0
1386; "change"; 34; 470; 3; 12; 69.0
1387; "change"; 34; 407; 3; 12; 0.0
1388; "change"; 34; 272; 3; 12; 0.0
1389; "change"; 34; 156; 3; 12; 0.0
1390; "change"; 34; 160; 3; 12; 0.0
1391; "change"; 34; 7; 3; 12; 0.0
1392; "change"; 34; 28; 3; 12; 24.0
1393; "change"; 34; 211; 3; 12; 0.0
1394; "change"; 34; 185; 3; 12; 86.0
1395; "change"; 34; 14; 3; 12; 269.0
1396; "change"; 34; 46; 3; 12; 0.0
1397; "change"; 34; 102; 3; 12; 326.0
1398; "change"; 34; 337; 3; 12; 0.0
1399; "change"; 34; 375; 3; 12; 145.0
1400; "change"; 252; 109; 3; 12; 0.0
1401; "change"; 252; 245; 3; 12; 0.0
1402; "change"; 128; 19; 3; 12; 0.0
1403; "change"; 128; 139; 3; 12; 0.0
1404; "change"; 343; 165; 3; 12; 85.0
1405; "change"; 343; 301; 3; 12; 125.0
1406; "change"; 343; 435; 3; 12; 0.0
1407; "change"; 178; 346; 3; 12; 0.0
1408; "change"; 178; 384; 3; 12; 0.0
1409; "change"; 178; 214; 3; 12; 559.0
1410; "change"; 178; 184; 3; 12; 0.0
1411; "change"; 52; 346; 3; 12; 0.0
1412; "change"; 52; 79; 3; 12; 0.0
1413; "change"; 451; 188; 3; 12; 0.0
1414; "change"; 451; 449; 3; 12; 0.0
1415; "change"; 451; 94; 3; 12; 285.0
1416; "change"; 451; 304; 3; 12; 0.0
1417; "change"; 451; 478; 3; 12; 2921.0
1418; "change"; 451; 76; 3; 12; 0.0
1419; "change"; 87; 77; 3; 12; 554.0
1420; "change"; 87; 318; 3; 12; 1433.0
1421; "change"; 87; 171; 3; 12; 409.0
1422; "change"; 87; 428; 3; 12; 489.0
1423; "change"; 198; 94; 3; 12; 0.0
1424; "change"; 198; 478; 3; 12; 0.0
1425; "change"; 47; 346; 3; 12; 1101.0
1426; "change"; 47; 384; 3; 12; 0.0
1427; "change"; 47; 79; 3; 12; 557.0
1428; "change"; 47; 131; 3; 12; 0.0
