event_id; type; stop_id; line_id; line_direction; period
1455; "arrival"; 26; 197; >; 600
1456; "departure"; 214; 1; >; 1800
1457; "departure"; 291; 210; >; 600
1458; "arrival"; 471; 201; <; 600
1459; "arrival"; 338; 38; >; 1800
1460; "arrival"; 441; 187; <; 900
1461; "arrival"; 277; 135; <; 900
1462; "departure"; 448; 195; >; 600
1463; "arrival"; 1; 159; >; 900
1464; "arrival"; 520; 187; <; 900
1465; "arrival"; 501; 205; >; 600
1466; "arrival"; 156; 81; <; 300
1467; "departure"; 497; 44; <; 900
1468; "arrival"; 425; 206; <; 600
1469; "arrival"; 329; 71; <; 1800
1470; "departure"; 80; 205; <; 600
1471; "departure"; 451; 136; >; 1800
1472; "departure"; 65; 205; >; 600
1473; "arrival"; 42; 27; >; 1800
1474; "arrival"; 224; 1; <; 1800
1475; "arrival"; 482; 196; <; 600
1476; "departure"; 15; 194; >; 600
1477; "arrival"; 275; 70; <; 900
1478; "departure"; 206; 82; <; 450
1479; "departure"; 10; 206; <; 600
1480; "departure"; 210; 1; <; 1800
1481; "departure"; 331; 88; <; 1800
1482; "departure"; 261; 9; >; 1800
1483; "departure"; 115; 196; >; 600
1484; "departure"; 150; 67; >; 360
1485; "departure"; 363; 36; >; 900
1486; "arrival"; 296; 2; <; 900
1487; "arrival"; 119; 209; >; 900
1488; "arrival"; 101; 201; >; 600
1489; "departure"; 92; 2; >; 900
1490; "arrival"; 522; 49; >; 900
1491; "arrival"; 215; 1; >; 1800
1492; "arrival"; 168; 156; <; 1800
1493; "departure"; 527; 193; <; 1800
1494; "departure"; 433; 118; <; 900
1495; "arrival"; 406; 27; <; 1800
1496; "arrival"; 19; 197; <; 600
1497; "arrival"; 460; 201; <; 600
1498; "arrival"; 480; 200; <; 600
1499; "arrival"; 424; 206; >; 600
1500; "departure"; 242; 3; <; 1800
1501; "departure"; 437; 200; <; 600
1502; "departure"; 376; 209; <; 900
1503; "arrival"; 423; 189; >; 900
1504; "departure"; 22; 197; <; 600
1505; "arrival"; 62; 205; >; 600
1506; "arrival"; 206; 141; >; 1800
1507; "arrival"; 516; 191; <; 900
1508; "arrival"; 181; 199; <; 1200
1509; "departure"; 459; 201; <; 600
1510; "departure"; 478; 132; <; 900
1511; "departure"; 120; 148; <; 900
1512; "departure"; 278; 53; >; 1800
1513; "departure"; 18; 203; >; 600
1514; "arrival"; 491; 164; >; 1800
1515; "arrival"; 483; 199; >; 1200
1516; "arrival"; 80; 203; <; 600
1517; "arrival"; 140; 104; >; 1800
1518; "arrival"; 273; 3; <; 1800
1519; "departure"; 255; 26; <; 900
1520; "departure"; 321; 54; <; 900
1521; "departure"; 499; 63; >; 1800
1522; "arrival"; 532; 163; <; 1800
1523; "arrival"; 219; 128; >; 900
1524; "departure"; 280; 19; >; 900
1525; "arrival"; 527; 192; >; 900
1526; "departure"; 41; 2; >; 900
1527; "departure"; 4; 206; <; 600
1528; "departure"; 319; 105; >; 1800
1529; "arrival"; 122; 193; >; 1800
1530; "departure"; 555; 204; >; 600
1531; "departure"; 118; 200; >; 600
1532; "arrival"; 51; 207; >; 600
1533; "arrival"; 492; 46; <; 300
1534; "departure"; 568; 73; >; 1800
1535; "departure"; 369; 118; <; 900
1536; "arrival"; 296; 210; <; 600
1537; "arrival"; 450; 34; <; 360
1538; "departure"; 55; 179; >; 1800
1539; "arrival"; 461; 207; >; 600
1540; "departure"; 67; 200; <; 600
1541; "departure"; 58; 4; <; 360
1542; "departure"; 136; 6; >; 450
1543; "departure"; 432; 206; <; 600
1544; "arrival"; 294; 195; <; 600
1545; "departure"; 465; 207; <; 600
1546; "arrival"; 133; 11; >; 300
1547; "arrival"; 41; 14; >; 1800
1548; "arrival"; 426; 42; <; 1800
1549; "departure"; 479; 200; >; 600
1550; "arrival"; 129; 130; >; 1800
1551; "arrival"; 160; 142; <; 900
1552; "departure"; 364; 42; <; 1800
1553; "arrival"; 511; 201; <; 600
1554; "departure"; 341; 71; <; 1800
1555; "arrival"; 66; 208; <; 600
1556; "departure"; 571; 18; <; 600
1557; "arrival"; 488; 65; <; 900
1558; "arrival"; 22; 203; >; 600
1559; "arrival"; 190; 18; <; 600
1560; "departure"; 1; 89; >; 1800
1561; "departure"; 565; 205; >; 600
1562; "departure"; 450; 198; >; 1200
1563; "departure"; 556; 207; >; 600
1564; "arrival"; 497; 191; <; 900
1565; "arrival"; 520; 205; >; 600
1566; "departure"; 448; 206; <; 600
1567; "arrival"; 368; 36; <; 900
1568; "departure"; 504; 2; <; 900
1569; "departure"; 341; 76; >; 1800
1570; "departure"; 421; 36; >; 900
1571; "departure"; 525; 53; >; 1800
1572; "departure"; 362; 204; >; 600
1573; "departure"; 230; 4; <; 360
1574; "departure"; 441; 197; <; 600
1575; "arrival"; 455; 29; <; 600
1576; "departure"; 525; 53; <; 1800
1577; "arrival"; 502; 14; <; 1800
1578; "arrival"; 171; 168; >; 1800
1579; "arrival"; 356; 43; >; 900
1580; "arrival"; 497; 187; <; 900
1581; "arrival"; 487; 200; <; 600
1582; "arrival"; 471; 144; >; 1800
1583; "arrival"; 441; 191; >; 900
1584; "departure"; 438; 195; >; 600
1585; "arrival"; 378; 110; <; 1800
1586; "departure"; 497; 190; <; 900
1587; "arrival"; 437; 204; <; 600
1588; "departure"; 484; 43; <; 900
1589; "arrival"; 204; 39; >; 1800
1590; "arrival"; 91; 204; >; 600
1591; "arrival"; 452; 187; <; 900
1592; "arrival"; 487; 205; >; 600
1593; "arrival"; 520; 210; <; 600
1594; "departure"; 520; 189; >; 900
1595; "arrival"; 203; 1; >; 1800
1596; "arrival"; 338; 38; <; 1800
1597; "departure"; 480; 198; >; 1200
1598; "departure"; 554; 192; <; 900
1599; "arrival"; 379; 4; >; 360
1600; "arrival"; 30; 108; <; 1800
1601; "arrival"; 477; 200; >; 600
1602; "departure"; 477; 201; <; 600
1603; "departure"; 381; 4; >; 360
1604; "arrival"; 474; 200; >; 600
1605; "departure"; 138; 97; <; 1800
1606; "arrival"; 267; 78; >; 1800
1607; "departure"; 46; 207; >; 600
1608; "departure"; 304; 62; >; 1800
1609; "arrival"; 35; 107; >; 600
1610; "departure"; 482; 202; <; 600
1611; "departure"; 570; 151; <; 1800
1612; "departure"; 85; 208; >; 600
1613; "arrival"; 200; 3; <; 1800
1614; "arrival"; 163; 44; >; 900
1615; "arrival"; 7; 194; >; 600
1616; "departure"; 44; 207; <; 600
1617; "departure"; 14; 194; <; 600
1618; "arrival"; 541; 1; <; 1800
1619; "arrival"; 362; 200; <; 600
1620; "departure"; 74; 26; <; 900
1621; "departure"; 553; 204; <; 600
1622; "departure"; 354; 43; <; 900
1623; "arrival"; 135; 34; >; 360
1624; "departure"; 440; 187; >; 900
1625; "departure"; 462; 6; <; 450
1626; "arrival"; 42; 2; <; 900
1627; "arrival"; 423; 169; >; 600
1628; "arrival"; 453; 186; >; 1800
1629; "arrival"; 163; 44; <; 900
1630; "arrival"; 15; 208; >; 600
1631; "arrival"; 253; 29; >; 600
1632; "arrival"; 470; 201; >; 600
1633; "arrival"; 497; 46; <; 300
1634; "arrival"; 37; 207; >; 600
1635; "arrival"; 340; 28; >; 1800
1636; "departure"; 82; 73; <; 1800
1637; "arrival"; 162; 6; >; 450
1638; "departure"; 277; 181; >; 1800
1639; "departure"; 535; 49; <; 900
1640; "arrival"; 55; 177; <; 1800
1641; "arrival"; 513; 201; >; 600
1642; "departure"; 421; 206; >; 600
1643; "arrival"; 279; 72; >; 1800
1644; "arrival"; 32; 90; >; 1800
1645; "arrival"; 420; 189; <; 900
1646; "arrival"; 188; 17; >; 600
1647; "arrival"; 228; 67; <; 360
1648; "arrival"; 442; 136; <; 1800
1649; "arrival"; 520; 103; <; 1800
1650; "arrival"; 361; 42; <; 1800
1651; "departure"; 373; 89; <; 1800
1652; "arrival"; 71; 204; >; 600
1653; "arrival"; 409; 21; <; 1800
1654; "departure"; 460; 18; <; 600
1655; "departure"; 212; 1; <; 1800
1656; "arrival"; 497; 121; <; 300
1657; "departure"; 95; 206; <; 600
1658; "arrival"; 161; 136; >; 1800
1659; "departure"; 277; 72; <; 1800
1660; "departure"; 22; 197; >; 600
1661; "departure"; 517; 195; >; 600
1662; "departure"; 378; 110; >; 1800
1663; "arrival"; 530; 189; <; 900
1664; "arrival"; 262; 63; <; 1800
1665; "departure"; 68; 204; >; 600
1666; "departure"; 68; 204; <; 600
1667; "arrival"; 254; 26; >; 900
1668; "departure"; 450; 29; <; 600
1669; "departure"; 181; 67; <; 360
1670; "departure"; 483; 199; <; 1200
1671; "arrival"; 437; 199; <; 1200
1672; "departure"; 444; 3; >; 1800
1673; "arrival"; 20; 136; >; 1800
1674; "arrival"; 113; 198; >; 1200
1675; "arrival"; 26; 205; >; 600
1676; "arrival"; 440; 44; >; 900
1677; "departure"; 478; 198; <; 1200
1678; "departure"; 114; 209; >; 900
1679; "arrival"; 164; 11; <; 300
1680; "arrival"; 522; 49; <; 900
1681; "departure"; 520; 19; >; 900
1682; "arrival"; 500; 208; >; 600
1683; "departure"; 228; 82; <; 450
1684; "departure"; 188; 17; <; 600
1685; "departure"; 33; 90; <; 1800
1686; "departure"; 117; 43; >; 900
1687; "arrival"; 432; 194; >; 600
1688; "arrival"; 520; 187; >; 900
1689; "arrival"; 527; 190; >; 900
1690; "departure"; 498; 87; >; 900
1691; "departure"; 475; 25; >; 1800
1692; "departure"; 470; 202; >; 600
1693; "arrival"; 155; 11; <; 300
1694; "arrival"; 506; 204; >; 600
1695; "arrival"; 509; 2; <; 900
1696; "arrival"; 557; 50; <; 1800
1697; "departure"; 257; 25; >; 1800
1698; "arrival"; 492; 46; >; 300
1699; "departure"; 460; 18; >; 600
1700; "departure"; 547; 199; <; 1200
1701; "arrival"; 441; 192; <; 900
1702; "departure"; 478; 112; >; 1800
1703; "departure"; 9; 206; >; 600
1704; "arrival"; 133; 6; >; 450
1705; "departure"; 493; 203; <; 600
1706; "arrival"; 445; 197; >; 600
1707; "departure"; 441; 97; >; 1800
1708; "arrival"; 527; 14; <; 1800
1709; "arrival"; 370; 86; <; 1800
1710; "departure"; 64; 200; >; 600
1711; "arrival"; 7; 194; <; 600
1712; "departure"; 544; 27; >; 1800
1713; "arrival"; 237; 1; <; 1800
1714; "arrival"; 362; 198; >; 1200
1715; "arrival"; 476; 192; >; 900
1716; "arrival"; 441; 195; <; 600
1717; "arrival"; 486; 9; >; 1800
1718; "departure"; 515; 20; <; 600
1719; "arrival"; 420; 93; >; 1800
1720; "arrival"; 548; 151; <; 1800
1721; "arrival"; 339; 37; <; 1800
1722; "arrival"; 291; 2; >; 900
1723; "departure"; 286; 20; >; 600
1724; "arrival"; 497; 188; >; 900
1725; "departure"; 450; 61; <; 900
1726; "arrival"; 155; 11; >; 300
1727; "arrival"; 195; 18; >; 600
1728; "departure"; 40; 72; >; 1800
1729; "departure"; 508; 2; >; 900
1730; "arrival"; 311; 54; <; 900
1731; "arrival"; 14; 188; >; 900
1732; "arrival"; 206; 26; >; 900
1733; "arrival"; 201; 4; >; 360
1734; "arrival"; 476; 190; <; 900
1735; "departure"; 504; 14; >; 1800
1736; "arrival"; 571; 70; >; 900
1737; "arrival"; 47; 107; <; 600
1738; "arrival"; 476; 208; <; 600
1739; "departure"; 68; 199; <; 1200
1740; "departure"; 260; 12; >; 1800
1741; "departure"; 258; 9; <; 1800
1742; "departure"; 432; 102; <; 1800
1743; "departure"; 386; 4; >; 360
1744; "departure"; 552; 200; <; 600
1745; "arrival"; 336; 37; >; 1800
1746; "departure"; 437; 200; >; 600
1747; "departure"; 270; 69; >; 1800
1748; "departure"; 498; 87; <; 900
1749; "arrival"; 516; 192; <; 900
1750; "arrival"; 61; 200; <; 600
1751; "arrival"; 520; 128; <; 900
1752; "departure"; 49; 207; <; 600
1753; "arrival"; 225; 1; >; 1800
1754; "departure"; 146; 71; <; 1800
1755; "departure"; 89; 205; <; 600
1756; "departure"; 440; 188; <; 900
1757; "arrival"; 5; 194; <; 600
1758; "departure"; 236; 4; >; 360
1759; "departure"; 101; 201; <; 600
1760; "arrival"; 544; 14; >; 1800
1761; "departure"; 544; 14; <; 1800
1762; "arrival"; 189; 68; <; 1800
1763; "departure"; 325; 60; <; 1800
1764; "arrival"; 520; 194; <; 600
1765; "arrival"; 444; 46; <; 300
1766; "departure"; 392; 201; <; 600
1767; "arrival"; 48; 200; <; 600
1768; "arrival"; 348; 28; >; 1800
1769; "departure"; 27; 62; <; 1800
1770; "departure"; 269; 78; <; 1800
1771; "departure"; 474; 208; >; 600
1772; "arrival"; 550; 1; <; 1800
1773; "departure"; 425; 206; >; 600
1774; "arrival"; 564; 205; >; 600
1775; "arrival"; 497; 3; <; 1800
1776; "departure"; 262; 95; >; 360
1777; "arrival"; 260; 9; >; 1800
1778; "arrival"; 475; 12; <; 1800
1779; "departure"; 71; 200; <; 600
1780; "departure"; 127; 152; >; 1800
1781; "departure"; 571; 19; >; 900
1782; "arrival"; 463; 201; >; 600
1783; "arrival"; 66; 205; >; 600
1784; "departure"; 122; 21; <; 1800
1785; "departure"; 424; 206; <; 600
1786; "departure"; 459; 207; <; 600
1787; "departure"; 124; 205; <; 600
1788; "departure"; 240; 116; <; 1800
1789; "arrival"; 429; 109; <; 900
1790; "arrival"; 557; 209; >; 900
1791; "arrival"; 159; 39; >; 1800
1792; "departure"; 53; 201; >; 600
1793; "departure"; 198; 68; <; 1800
1794; "arrival"; 23; 197; <; 600
1795; "arrival"; 481; 198; >; 1200
1796; "departure"; 18; 197; <; 600
1797; "arrival"; 441; 206; >; 600
1798; "arrival"; 493; 25; <; 1800
1799; "arrival"; 435; 101; <; 300
1800; "departure"; 92; 204; <; 600
1801; "departure"; 48; 200; >; 600
1802; "arrival"; 481; 202; <; 600
1803; "departure"; 262; 63; >; 1800
1804; "departure"; 190; 18; >; 600
1805; "departure"; 454; 185; <; 1800
1806; "departure"; 469; 201; <; 600
1807; "departure"; 447; 96; <; 1800
1808; "departure"; 164; 3; <; 1800
1809; "arrival"; 167; 102; <; 1800
1810; "departure"; 236; 4; <; 360
1811; "arrival"; 564; 4; >; 360
1812; "departure"; 512; 20; >; 600
1813; "arrival"; 439; 187; <; 900
1814; "departure"; 478; 204; <; 600
1815; "departure"; 520; 103; >; 1800
1816; "departure"; 568; 73; <; 1800
1817; "departure"; 113; 196; >; 600
1818; "arrival"; 476; 205; <; 600
1819; "arrival"; 520; 210; >; 600
1820; "arrival"; 476; 205; >; 600
1821; "arrival"; 506; 206; >; 600
1822; "arrival"; 133; 44; >; 900
1823; "departure"; 461; 201; <; 600
1824; "arrival"; 232; 4; <; 360
1825; "departure"; 419; 187; >; 900
1826; "departure"; 505; 14; >; 1800
1827; "departure"; 181; 198; >; 1200
1828; "departure"; 481; 200; <; 600
1829; "departure"; 294; 210; <; 600
1830; "departure"; 504; 27; >; 1800
1831; "departure"; 527; 193; >; 1800
1832; "departure"; 510; 201; <; 600
1833; "arrival"; 567; 73; >; 1800
1834; "arrival"; 514; 20; <; 600
1835; "arrival"; 505; 2; <; 900
1836; "arrival"; 492; 11; >; 300
1837; "departure"; 286; 20; <; 600
1838; "departure"; 34; 90; <; 1800
1839; "arrival"; 520; 188; >; 900
1840; "departure"; 558; 128; <; 900
1841; "arrival"; 252; 29; <; 600
1842; "arrival"; 369; 93; >; 1800
1843; "departure"; 436; 170; >; 1800
1844; "departure"; 283; 21; >; 1800
1845; "departure"; 554; 34; >; 360
1846; "departure"; 450; 200; <; 600
1847; "departure"; 264; 9; <; 1800
1848; "departure"; 440; 6; <; 450
1849; "arrival"; 333; 115; <; 1800
1850; "arrival"; 450; 66; >; 900
1851; "arrival"; 392; 201; >; 600
1852; "arrival"; 58; 4; >; 360
1853; "arrival"; 531; 26; <; 900
1854; "departure"; 478; 28; >; 1800
1855; "departure"; 423; 169; <; 600
1856; "departure"; 460; 207; >; 600
1857; "arrival"; 74; 203; >; 600
1858; "arrival"; 434; 206; <; 600
1859; "departure"; 119; 43; >; 900
1860; "departure"; 132; 68; <; 1800
1861; "departure"; 444; 6; >; 450
1862; "departure"; 41; 207; >; 600
1863; "arrival"; 164; 11; >; 300
1864; "departure"; 263; 12; >; 1800
1865; "departure"; 308; 54; >; 900
1866; "departure"; 478; 199; <; 1200
1867; "arrival"; 66; 12; >; 1800
1868; "departure"; 100; 201; >; 600
1869; "arrival"; 297; 204; >; 600
1870; "departure"; 187; 17; <; 600
1871; "departure"; 510; 14; <; 1800
1872; "departure"; 501; 208; >; 600
1873; "departure"; 487; 12; <; 1800
1874; "arrival"; 437; 34; >; 360
1875; "arrival"; 323; 60; >; 1800
1876; "departure"; 10; 194; <; 600
1877; "arrival"; 161; 87; >; 900
1878; "arrival"; 44; 201; >; 600
1879; "arrival"; 306; 62; >; 1800
1880; "departure"; 333; 113; >; 1800
1881; "arrival"; 71; 196; <; 600
1882; "departure"; 78; 203; <; 600
1883; "departure"; 167; 100; >; 1800
1884; "departure"; 477; 198; >; 1200
1885; "departure"; 406; 2; <; 900
1886; "arrival"; 464; 207; <; 600
1887; "departure"; 334; 113; <; 1800
1888; "departure"; 304; 62; <; 1800
1889; "arrival"; 480; 200; >; 600
1890; "arrival"; 523; 198; <; 1200
1891; "arrival"; 462; 189; >; 900
1892; "arrival"; 464; 39; <; 1800
1893; "arrival"; 377; 110; >; 1800
1894; "departure"; 171; 168; <; 1800
1895; "arrival"; 366; 204; <; 600
1896; "departure"; 104; 210; <; 600
1897; "departure"; 502; 27; <; 1800
1898; "arrival"; 202; 1; <; 1800
1899; "arrival"; 151; 11; <; 300
1900; "arrival"; 98; 206; <; 600
1901; "departure"; 487; 9; <; 1800
1902; "departure"; 185; 17; >; 600
1903; "arrival"; 72; 199; >; 1200
1904; "arrival"; 476; 191; >; 900
1905; "departure"; 152; 11; >; 300
1906; "departure"; 458; 133; >; 600
1907; "arrival"; 477; 204; <; 600
1908; "departure"; 12; 208; >; 600
1909; "departure"; 86; 208; <; 600
1910; "departure"; 497; 102; >; 1800
1911; "arrival"; 120; 188; >; 900
1912; "departure"; 516; 204; >; 600
1913; "departure"; 274; 67; <; 360
1914; "arrival"; 480; 198; <; 1200
1915; "departure"; 470; 202; <; 600
1916; "arrival"; 450; 200; >; 600
1917; "departure"; 83; 203; <; 600
1918; "departure"; 520; 205; <; 600
1919; "departure"; 430; 89; >; 1800
1920; "arrival"; 437; 61; <; 900
1921; "departure"; 249; 85; >; 600
1922; "arrival"; 460; 200; <; 600
1923; "arrival"; 277; 181; <; 1800
1924; "departure"; 242; 3; >; 1800
1925; "departure"; 474; 4; >; 360
1926; "arrival"; 442; 197; >; 600
1927; "departure"; 13; 194; <; 600
1928; "departure"; 42; 14; <; 1800
1929; "arrival"; 464; 39; >; 1800
1930; "departure"; 346; 111; >; 1800
1931; "arrival"; 322; 157; >; 900
1932; "arrival"; 449; 197; <; 600
1933; "arrival"; 448; 17; <; 600
1934; "departure"; 183; 17; <; 600
1935; "arrival"; 62; 200; >; 600
1936; "arrival"; 476; 192; <; 900
1937; "arrival"; 288; 14; <; 1800
1938; "departure"; 332; 104; <; 1800
1939; "arrival"; 201; 4; <; 360
1940; "departure"; 45; 207; <; 600
1941; "departure"; 493; 26; <; 900
1942; "departure"; 382; 205; <; 600
1943; "departure"; 163; 6; <; 450
1944; "departure"; 130; 104; <; 1800
1945; "departure"; 402; 73; >; 1800
1946; "departure"; 300; 74; <; 1800
1947; "departure"; 491; 164; <; 1800
1948; "departure"; 416; 26; <; 900
1949; "arrival"; 347; 111; <; 1800
1950; "arrival"; 106; 210; <; 600
1951; "arrival"; 493; 195; >; 600
1952; "departure"; 64; 208; >; 600
1953; "departure"; 453; 74; >; 1800
1954; "departure"; 111; 204; <; 600
1955; "departure"; 72; 209; <; 900
1956; "arrival"; 55; 178; <; 1800
1957; "departure"; 462; 190; >; 900
1958; "arrival"; 393; 173; <; 1800
1959; "arrival"; 422; 145; <; 1800
1960; "departure"; 81; 205; <; 600
1961; "departure"; 93; 204; >; 600
1962; "arrival"; 119; 200; <; 600
1963; "arrival"; 42; 2; >; 900
1964; "arrival"; 359; 36; <; 900
1965; "departure"; 226; 95; <; 360
1966; "departure"; 58; 200; <; 600
1967; "arrival"; 260; 25; <; 1800
1968; "departure"; 521; 211; <; 900
1969; "departure"; 78; 195; <; 600
1970; "departure"; 137; 6; <; 450
1971; "departure"; 281; 18; <; 600
1972; "departure"; 437; 201; <; 600
1973; "arrival"; 137; 6; >; 450
1974; "arrival"; 522; 28; >; 1800
1975; "departure"; 86; 208; >; 600
1976; "arrival"; 512; 21; >; 1800
1977; "arrival"; 220; 1; <; 1800
1978; "departure"; 290; 2; <; 900
1979; "arrival"; 492; 6; >; 450
1980; "arrival"; 438; 206; >; 600
1981; "departure"; 122; 20; <; 600
1982; "arrival"; 25; 197; >; 600
1983; "arrival"; 331; 104; >; 1800
1984; "arrival"; 462; 61; >; 900
1985; "departure"; 463; 198; <; 1200
1986; "departure"; 329; 71; >; 1800
1987; "departure"; 84; 206; >; 600
1988; "arrival"; 496; 44; >; 900
1989; "arrival"; 562; 210; >; 600
1990; "departure"; 162; 66; <; 900
1991; "arrival"; 500; 19; >; 900
1992; "departure"; 508; 2; <; 900
1993; "departure"; 557; 49; >; 900
1994; "departure"; 491; 65; >; 900
1995; "arrival"; 262; 95; <; 360
1996; "arrival"; 438; 203; >; 600
1997; "departure"; 76; 203; >; 600
1998; "departure"; 145; 88; <; 1800
1999; "arrival"; 243; 3; <; 1800
2000; "arrival"; 308; 54; <; 900
2001; "arrival"; 291; 195; <; 600
2002; "departure"; 60; 200; >; 600
2003; "departure"; 438; 195; <; 600
2004; "arrival"; 551; 192; <; 900
2005; "arrival"; 339; 28; <; 1800
2006; "arrival"; 554; 34; <; 360
2007; "departure"; 532; 115; >; 1800
2008; "arrival"; 145; 88; >; 1800
2009; "departure"; 444; 11; >; 300
2010; "departure"; 337; 37; <; 1800
2011; "arrival"; 189; 80; >; 900
2012; "arrival"; 52; 207; <; 600
2013; "arrival"; 487; 200; >; 600
2014; "departure"; 67; 208; <; 600
2015; "departure"; 264; 12; <; 1800
2016; "departure"; 448; 197; <; 600
2017; "departure"; 30; 108; >; 1800
2018; "departure"; 504; 2; >; 900
2019; "arrival"; 164; 6; >; 450
2020; "arrival"; 358; 42; <; 1800
2021; "departure"; 294; 210; >; 600
2022; "departure"; 280; 21; <; 1800
2023; "departure"; 435; 194; <; 600
2024; "departure"; 542; 4; >; 360
2025; "arrival"; 540; 65; >; 900
2026; "departure"; 229; 4; >; 360
2027; "arrival"; 423; 188; >; 900
2028; "arrival"; 122; 192; >; 900
2029; "departure"; 462; 61; <; 900
2030; "arrival"; 7; 206; <; 600
2031; "arrival"; 497; 102; <; 1800
2032; "departure"; 420; 159; <; 900
2033; "departure"; 256; 12; >; 1800
2034; "departure"; 536; 50; >; 1800
2035; "arrival"; 479; 200; <; 600
2036; "arrival"; 68; 200; >; 600
2037; "arrival"; 362; 198; <; 1200
2038; "departure"; 467; 114; >; 900
2039; "departure"; 476; 200; <; 600
2040; "departure"; 476; 25; <; 1800
2041; "departure"; 320; 73; >; 1800
2042; "arrival"; 554; 188; <; 900
2043; "arrival"; 441; 191; <; 900
2044; "arrival"; 406; 51; >; 300
2045; "departure"; 466; 207; <; 600
2046; "departure"; 469; 88; <; 1800
2047; "departure"; 43; 14; >; 1800
2048; "departure"; 353; 36; <; 900
2049; "arrival"; 206; 95; >; 360
2050; "arrival"; 450; 29; >; 600
2051; "arrival"; 54; 201; <; 600
2052; "departure"; 62; 200; <; 600
2053; "arrival"; 129; 113; >; 1800
2054; "arrival"; 241; 3; >; 1800
2055; "departure"; 450; 204; <; 600
2056; "arrival"; 64; 200; <; 600
2057; "departure"; 292; 148; <; 900
2058; "departure"; 496; 203; <; 600
2059; "arrival"; 463; 207; <; 600
2060; "arrival"; 165; 1; <; 1800
2061; "departure"; 497; 189; >; 900
2062; "arrival"; 67; 200; >; 600
2063; "departure"; 41; 51; >; 300
2064; "arrival"; 59; 208; >; 600
2065; "arrival"; 183; 17; >; 600
2066; "departure"; 295; 2; >; 900
2067; "departure"; 14; 189; >; 900
2068; "departure"; 554; 192; >; 900
2069; "departure"; 138; 101; <; 300
2070; "departure"; 460; 207; <; 600
2071; "departure"; 281; 18; >; 600
2072; "arrival"; 40; 72; <; 1800
2073; "arrival"; 458; 133; <; 600
2074; "departure"; 492; 44; >; 900
2075; "departure"; 62; 208; <; 600
2076; "departure"; 130; 130; <; 1800
2077; "departure"; 9; 195; <; 600
2078; "departure"; 437; 34; <; 360
2079; "arrival"; 55; 202; >; 600
2080; "arrival"; 376; 204; >; 600
2081; "departure"; 476; 9; >; 1800
2082; "departure"; 97; 206; >; 600
2083; "departure"; 420; 139; <; 1800
2084; "arrival"; 111; 196; <; 600
2085; "arrival"; 321; 106; <; 1800
2086; "arrival"; 464; 199; >; 1200
2087; "arrival"; 478; 202; <; 600
2088; "departure"; 276; 70; <; 900
2089; "departure"; 69; 202; >; 600
2090; "arrival"; 112; 198; <; 1200
2091; "departure"; 536; 28; <; 1800
2092; "arrival"; 206; 63; >; 1800
2093; "departure"; 433; 118; >; 900
2094; "arrival"; 106; 195; <; 600
2095; "departure"; 460; 208; >; 600
2096; "departure"; 573; 51; <; 300
2097; "arrival"; 391; 173; >; 1800
2098; "arrival"; 140; 174; <; 1800
2099; "arrival"; 6; 206; <; 600
2100; "departure"; 564; 4; <; 360
2101; "departure"; 447; 96; >; 1800
2102; "departure"; 493; 26; >; 900
2103; "departure"; 83; 206; <; 600
2104; "arrival"; 460; 34; <; 360
2105; "arrival"; 522; 69; <; 1800
2106; "arrival"; 122; 21; >; 1800
2107; "arrival"; 490; 65; >; 900
2108; "arrival"; 167; 102; >; 1800
2109; "departure"; 519; 87; >; 900
2110; "arrival"; 334; 115; >; 1800
2111; "departure"; 257; 25; <; 1800
2112; "arrival"; 66; 205; <; 600
2113; "arrival"; 94; 206; >; 600
2114; "departure"; 426; 42; >; 1800
2115; "arrival"; 565; 205; <; 600
2116; "departure"; 501; 208; <; 600
2117; "departure"; 74; 203; <; 600
2118; "arrival"; 569; 130; <; 1800
2119; "departure"; 156; 6; >; 450
2120; "arrival"; 554; 189; <; 900
2121; "departure"; 437; 207; >; 600
2122; "departure"; 327; 114; <; 900
2123; "departure"; 268; 78; >; 1800
2124; "departure"; 63; 205; <; 600
2125; "arrival"; 59; 208; <; 600
2126; "departure"; 227; 210; >; 600
2127; "arrival"; 447; 46; <; 300
2128; "arrival"; 522; 50; >; 1800
2129; "arrival"; 298; 204; <; 600
2130; "arrival"; 245; 61; <; 900
2131; "departure"; 226; 82; >; 450
2132; "departure"; 480; 199; >; 1200
2133; "departure"; 512; 21; <; 1800
2134; "departure"; 368; 93; <; 1800
2135; "departure"; 159; 39; <; 1800
2136; "arrival"; 405; 51; <; 300
2137; "arrival"; 283; 20; <; 600
2138; "arrival"; 573; 27; <; 1800
2139; "arrival"; 94; 206; <; 600
2140; "departure"; 440; 102; >; 1800
2141; "arrival"; 204; 39; <; 1800
2142; "arrival"; 441; 188; <; 900
2143; "arrival"; 128; 69; <; 1800
2144; "departure"; 156; 81; >; 300
2145; "arrival"; 366; 209; >; 900
2146; "departure"; 201; 193; >; 1800
2147; "arrival"; 520; 188; <; 900
2148; "departure"; 92; 206; <; 600
2149; "arrival"; 516; 34; <; 360
2150; "departure"; 335; 38; <; 1800
2151; "arrival"; 8; 203; >; 600
2152; "departure"; 156; 17; <; 600
2153; "arrival"; 561; 34; >; 360
2154; "departure"; 255; 9; >; 1800
2155; "arrival"; 196; 79; <; 1800
2156; "arrival"; 127; 152; <; 1800
2157; "departure"; 113; 196; <; 600
2158; "departure"; 311; 54; >; 900
